node1	node2	cor_value
Bacteroides sp. HF-162	Roseburia sp. NSJ-69	0.482416087
Bacteroides sp. HF-162	Flavonifractor plautii	0.478929415
Bacteroides sp. HF-162	Ruthenibacterium lactatiformans	0.405548483
Bacteroides sp. HF-162	Clostridioides difficile	0.322886172
Bacteroides sp. HF-162	[Clostridium] innocuum	0.451942271
Bacteroides sp. HF-162	Veillonella parvula	0.5134149
Bacteroides sp. HF-162	Methylorubrum populi	-0.333708046
Bacteroides sp. HF-162	Alicycliphilus denitrificans	-0.309893178
Bacteroides sp. HF-162	Campylobacter lari	-0.326191327
Bacteroides sp. HF-162	Acinetobacter sp. CS-2	-0.306345358
Bacteroides sp. HF-162	Treponema socranskii	-0.320245237
Bacteroides sp. HF-162	Treponema sp. Marseille-Q4132	-0.341928677
Bacteroides sp. HF-162	Cercospora beticola	-0.331532552
Bacteroides sp. KGMB07931	Granulicatella elegans	-0.410695981
Bacteroides sp. KGMB07931	Streptococcus anginosus	-0.370215654
Bacteroides sp. KGMB07931	Streptococcus constellatus	-0.484701559
Bacteroides sp. KGMB07931	Streptococcus pyogenes	-0.360345028
Bacteroides sp. KGMB07931	Mogibacterium pumilum	-0.308725993
Bacteroides sp. KGMB07931	Fusobacterium nucleatum	-0.304299253
Bacteroides sp. KGMB07931	Leptotrichia trevisanii	-0.317106363
Bacteroides sp. KGMB07931	Paracoccus pantotrophus	-0.307139946
Bacteroides sp. KGMB07931	Desulfovibrio piger	0.341958497
Bacteroides sp. KGMB10229	Porphyromonas gingivalis	-0.369701919
Bacteroides sp. KGMB10229	Enterococcus faecium	0.394731514
Bacteroides sp. KGMB10229	Lactobacillus iners	-0.364877397
Bacteroides sp. KGMB10229	Streptococcus anginosus	-0.314758154
Bacteroides sp. KGMB10229	Streptococcus equi	-0.374679028
Bacteroides sp. KGMB10229	Streptococcus intermedius	-0.398902182
Bacteroides sp. KGMB10229	Streptococcus milleri	-0.376395961
Bacteroides sp. KGMB10229	Streptococcus mutans	-0.355748476
Bacteroides sp. KGMB10229	Streptococcus periodonticum	-0.337728506
Bacteroides sp. KGMB10229	Streptococcus sp. KS 6	-0.50104248
Bacteroides sp. KGMB10229	Streptococcus sp. NSJ-72	-0.316643983
Bacteroides sp. KGMB10229	Eubacterium limosum	0.303953789
Bacteroides sp. KGMB10229	Anaerostipes caccae	0.348892421
Bacteroides sp. KGMB10229	Blautia producta	0.350336869
Bacteroides sp. KGMB10229	[Clostridium] innocuum	0.360641585
Bacteroides sp. KGMB10229	Peptoniphilus harei	-0.400413907
Bacteroides sp. KGMB10229	Fusobacterium mortiferum	-0.394724791
Bacteroides sp. M10	Bacteroides sp. PHL 2737	0.355572037
Bacteroides sp. M10	Bacteroides sp. ZJ-18	0.448883413
Bacteroides sp. M10	Bacteroides xylanisolvens	0.62112727
Bacteroides sp. M10	Bacteroides zhangwenhongii	0.505416178
Bacteroides sp. M10	Alistipes onderdonkii	0.357395551
Bacteroides sp. M10	Parabacteroides goldsteinii	0.33491217
Bacteroides sp. M10	Parabacteroides sp. CT06	0.622392958
Bacteroides sp. M10	Enterococcus avium	0.403608521
Bacteroides sp. M10	Enterococcus faecium	0.415184147
Bacteroides sp. M10	Enterococcus raffinosus	0.320695864
Bacteroides sp. M10	Streptococcus ruminantium	-0.317355372
Bacteroides sp. M10	Anaerostipes caccae	0.43837543
Bacteroides sp. M10	Enterocloster clostridioformis	0.393338565
Bacteroides sp. M10	[Clostridium] scindens	0.458950381
Bacteroides sp. M10	Lachnoclostridium sp. YL32	0.391894969
Bacteroides sp. M10	Flavonifractor plautii	0.643939547
Bacteroides sp. M10	Ruthenibacterium lactatiformans	0.614868893
Bacteroides sp. M10	Clostridioides difficile	0.34248546
Bacteroides sp. M10	[Clostridium] innocuum	0.456929131
Bacteroides sp. M10	Erysipelatoclostridium ramosum	0.315227852
Bacteroides sp. M10	Phascolarctobacterium faecium	0.589881413
Bacteroides sp. M10	Phascolarctobacterium sp. Marseille-Q4147	-0.381063634
Bacteroides sp. M10	Veillonella parvula	0.440044864
Bacteroides sp. M10	Leptotrichia hofstadii	-0.327970428
Bacteroides sp. M10	Paracoccus denitrificans	-0.305477163
Bacteroides sp. M10	Morganella morganii	0.46930788
Bacteroides sp. M10	Faecalibacterium virus Lugh	-0.415531636
Bacteroides sp. PHL 2737	Bacteroides sp. ZJ-18	0.411634542
Bacteroides sp. PHL 2737	Phocaeicola vulgatus	0.393686471
Bacteroides sp. PHL 2737	Porphyromonas asaccharolytica	-0.39301901
Bacteroides sp. PHL 2737	Alistipes finegoldii	0.327753485
Bacteroides sp. PHL 2737	Alistipes onderdonkii	0.377046404
Bacteroides sp. PHL 2737	Mogibacterium diversum	-0.339099085
Bacteroides sp. PHL 2737	Veillonella parvula	0.352157156
Bacteroides sp. PHL 2737	Parvimonas micra	-0.302080928
Bacteroides sp. PHL 2737	Fretibacterium fastidiosum	-0.321648658
Bacteroides sp. PHL 2737	Akkermansia muciniphila	0.319005801
Bacteroides sp. ZJ-18	Porphyromonas asaccharolytica	-0.348786095
Bacteroides sp. ZJ-18	Gemella morbillorum	-0.329908194
Bacteroides sp. ZJ-18	Enterococcus faecium	0.361059913
Bacteroides sp. ZJ-18	Enterococcus raffinosus	0.300566471
Bacteroides sp. ZJ-18	Streptococcus agalactiae	-0.390385904
Bacteroides sp. ZJ-18	Streptococcus constellatus	-0.334164125
Bacteroides sp. ZJ-18	Streptococcus equi	-0.329709329
Bacteroides sp. ZJ-18	Streptococcus intermedius	-0.341377294
Bacteroides sp. ZJ-18	Streptococcus milleri	-0.402632001
Bacteroides sp. ZJ-18	Streptococcus mutans	-0.38242851
Bacteroides sp. ZJ-18	Clostridium botulinum	-0.318391425
Bacteroides sp. ZJ-18	Ruthenibacterium lactatiformans	0.476204201
Bacteroides sp. ZJ-18	Vescimonas fastidiosa	-0.325465529
Bacteroides sp. ZJ-18	Flintibacter sp. KGMB00164	-0.404481869
Bacteroides sp. ZJ-18	[Clostridium] innocuum	0.37808471
Bacteroides sp. ZJ-18	Phascolarctobacterium faecium	0.33867062
Bacteroides sp. ZJ-18	Veillonella parvula	0.376628998
Bacteroides sp. ZJ-18	Parvimonas micra	-0.45650715
Bacteroides sp. ZJ-18	Peptoniphilus harei	-0.318797722
Bacteroides sp. ZJ-18	Morganella morganii	0.330365304
Bacteroides sp. ZJ-18	Zymoseptoria tritici	0.332840293
Bacteroides xylanisolvens	Bacteroides zhangwenhongii	0.59411843
Bacteroides xylanisolvens	Phocaeicola vulgatus	0.403908114
Bacteroides xylanisolvens	Alistipes finegoldii	0.347494443
Bacteroides xylanisolvens	Alistipes onderdonkii	0.450065475
Bacteroides xylanisolvens	Parabacteroides sp. CT06	0.419687879
Bacteroides xylanisolvens	Streptococcus koreensis	-0.447019743
Bacteroides xylanisolvens	Clostridium sp. C5S11	-0.316295017
Bacteroides xylanisolvens	Blautia hansenii	0.338016004
Bacteroides xylanisolvens	Blautia massiliensis	0.366354188
Bacteroides xylanisolvens	Blautia producta	0.353632177
Bacteroides xylanisolvens	Dorea longicatena	0.416293595
Bacteroides xylanisolvens	Enterocloster clostridioformis	0.442226298
Bacteroides xylanisolvens	[Clostridium] scindens	0.552940168
Bacteroides xylanisolvens	Lachnoclostridium sp. YL32	0.380148833
Bacteroides xylanisolvens	Lacrimispora saccharolytica	0.350549373
Bacteroides xylanisolvens	Roseburia sp. NSJ-69	0.333956993
Bacteroides xylanisolvens	Flavonifractor plautii	0.556688344
Bacteroides xylanisolvens	Ruthenibacterium lactatiformans	0.616111458
Bacteroides xylanisolvens	Clostridioides difficile	0.449158117
Bacteroides xylanisolvens	[Clostridium] innocuum	0.533355291
Bacteroides xylanisolvens	Erysipelatoclostridium ramosum	0.450457129
Bacteroides xylanisolvens	Phascolarctobacterium faecium	0.532693841
Bacteroides xylanisolvens	Veillonella parvula	0.338733808
Bacteroides xylanisolvens	Enterobacter cloacae	-0.304318473
Bacteroides xylanisolvens	Klebsiella michiganensis	-0.380127436
Bacteroides xylanisolvens	Klebsiella quasipneumoniae	-0.325318316
Bacteroides zhangwenhongii	Alistipes onderdonkii	0.387743814
Bacteroides zhangwenhongii	Parabacteroides goldsteinii	0.315525299
Bacteroides zhangwenhongii	Parabacteroides johnsonii	0.425798693
Bacteroides zhangwenhongii	Parabacteroides sp. CT06	0.548703978
Bacteroides zhangwenhongii	Enterococcus faecium	0.3175014
Bacteroides zhangwenhongii	Streptococcus periodonticum	-0.347795276
Bacteroides zhangwenhongii	Clostridium sp. M62/1	0.398955291
Bacteroides zhangwenhongii	Eubacterium sp. NSJ-61	0.458008672
Bacteroides zhangwenhongii	Anaerostipes caccae	0.393364366
Bacteroides zhangwenhongii	Blautia hansenii	0.391954114
Bacteroides zhangwenhongii	Blautia massiliensis	0.376984464
Bacteroides zhangwenhongii	Blautia producta	0.389423044
Bacteroides zhangwenhongii	Coprococcus sp. ART55/1	0.315291203
Bacteroides zhangwenhongii	Dorea longicatena	0.451193104
Bacteroides zhangwenhongii	Enterocloster clostridioformis	0.335321659
Bacteroides zhangwenhongii	[Clostridium] scindens	0.417387704
Bacteroides zhangwenhongii	Lacrimispora saccharolytica	0.369499098
Bacteroides zhangwenhongii	Roseburia sp. NSJ-69	0.488310466
Bacteroides zhangwenhongii	Dysosmobacter welbionis	0.407207988
Bacteroides zhangwenhongii	Flavonifractor plautii	0.571200531
Bacteroides zhangwenhongii	Pusillibacter faecalis	0.444017915
Bacteroides zhangwenhongii	Ruthenibacterium lactatiformans	0.416970348
Bacteroides zhangwenhongii	Clostridioides difficile	0.387288454
Bacteroides zhangwenhongii	[Clostridium] innocuum	0.556973799
Bacteroides zhangwenhongii	Longicatena caecimuris	0.437824999
Bacteroides zhangwenhongii	Phascolarctobacterium faecium	0.547465304
Bacteroides zhangwenhongii	Veillonella parvula	0.335553559
Bacteroides zhangwenhongii	Sphingomonas sp. NIC1	-0.310589451
Bacteroides zhangwenhongii	Candidatus Carsonella ruddii	-0.306401656
Phocaeicola coprophilus	Phocaeicola salanitronis	0.544597766
Phocaeicola coprophilus	Phocaeicola vulgatus	0.392156854
Phocaeicola coprophilus	Butyricimonas virosa	0.363637588
Phocaeicola coprophilus	Streptococcus sp. NPS 308	-0.393892651
Phocaeicola coprophilus	Clostridium sp. M62/1	0.307222238
Phocaeicola coprophilus	Eubacterium sp. MSJ-33	0.433100238
Phocaeicola coprophilus	Blautia hansenii	0.345945813
Phocaeicola coprophilus	Coprococcus sp. ART55/1	0.491643313
Phocaeicola coprophilus	Dorea longicatena	0.347791208
Phocaeicola coprophilus	Roseburia sp. NSJ-69	0.447575139
Phocaeicola coprophilus	Anaerotruncus colihominis	0.423434824
Phocaeicola coprophilus	Dysosmobacter sp. Marseille-Q4140	0.328626921
Phocaeicola coprophilus	Dysosmobacter welbionis	0.480049895
Phocaeicola coprophilus	Flavonifractor plautii	0.332332042
Phocaeicola coprophilus	Oscillibacter sp. NSJ-62	0.309770439
Phocaeicola coprophilus	Pusillibacter faecalis	0.398061903
Phocaeicola coprophilus	Ruminococcus bicirculans	0.378629946
Phocaeicola coprophilus	Vescimonas coprocola	0.37772366
Phocaeicola coprophilus	Vescimonas fastidiosa	0.396581131
Phocaeicola coprophilus	Flintibacter sp. KGMB00164	0.466644783
Phocaeicola coprophilus	Intestinimonas butyriciproducens	0.498646152
Phocaeicola coprophilus	Megamonas funiformis	0.370448593
Phocaeicola coprophilus	Fusobacterium sp. oral taxon 203	-0.32108434
Phocaeicola coprophilus	Leptotrichia wadei	-0.319500455
Phocaeicola coprophilus	Halarcobacter bivalviorum	-0.317411605
Phocaeicola salanitronis	Phocaeicola vulgatus	0.383193631
Phocaeicola salanitronis	Butyricimonas virosa	0.323842275
Phocaeicola salanitronis	Alistipes communis	0.305020149
Phocaeicola salanitronis	Alistipes dispar	0.384241302
Phocaeicola salanitronis	Lactobacillus iners	-0.371907339
Phocaeicola salanitronis	Streptococcus constellatus	-0.308163473
Phocaeicola salanitronis	Streptococcus equi	-0.302561287
Phocaeicola salanitronis	Leptotrichia hofstadii	-0.404708363
Phocaeicola salanitronis	Leptotrichia sp. oral taxon 212	-0.36900878
Phocaeicola salanitronis	Leptotrichia trevisanii	-0.459311832
Phocaeicola vulgatus	Alistipes finegoldii	0.425236281
Phocaeicola vulgatus	Alistipes onderdonkii	0.381130411
Phocaeicola vulgatus	Enterococcus avium	-0.416984663
Phocaeicola vulgatus	Mogibacterium diversum	-0.323950302
Phocaeicola vulgatus	Mogibacterium pumilum	-0.316568756
Phocaeicola vulgatus	Dorea longicatena	0.35052606
Phocaeicola vulgatus	Anaerotruncus colihominis	0.321158606
Phocaeicola vulgatus	Campylobacter showae	-0.311423932
Phocaeicola vulgatus	Fretibacterium fastidiosum	-0.344524723
Butyricimonas virosa	Odoribacter splanchnicus	0.483261993
Butyricimonas virosa	Porphyromonas asaccharolytica	0.333266431
Butyricimonas virosa	Prevotella intermedia	0.494471764
Butyricimonas virosa	Prevotella nigrescens	0.359878628
Butyricimonas virosa	Alistipes communis	0.565938876
Butyricimonas virosa	Alistipes dispar	0.448326855
Butyricimonas virosa	Alistipes finegoldii	0.455734508
Butyricimonas virosa	Alistipes onderdonkii	0.418061126
Butyricimonas virosa	Alistipes shahii	0.617111071
Butyricimonas virosa	Parabacteroides johnsonii	0.475854542
Butyricimonas virosa	Granulicatella adiacens	-0.319716773
Butyricimonas virosa	Streptococcus australis	-0.424260288
Butyricimonas virosa	Streptococcus sp. oral taxon 064	-0.37161867
Butyricimonas virosa	Coprococcus sp. ART55/1	0.390302289
Butyricimonas virosa	Roseburia sp. NSJ-69	0.339352658
Butyricimonas virosa	Dysosmobacter welbionis	0.439527689
Butyricimonas virosa	Flavonifractor plautii	0.403277296
Butyricimonas virosa	Pusillibacter faecalis	0.371911775
Butyricimonas virosa	Ruminococcus bicirculans	0.365279977
Butyricimonas virosa	Vescimonas coprocola	0.482261442
Butyricimonas virosa	Vescimonas fastidiosa	0.460740918
Butyricimonas virosa	Intestinimonas butyriciproducens	0.470412152
Butyricimonas virosa	Fusobacterium pseudoperiodonticum	0.385428518
Butyricimonas virosa	Fusobacterium ulcerans	-0.326469587
Butyricimonas virosa	Sutterella wadsworthensis	-0.381269106
Butyricimonas virosa	Enterobacter hormaechei	-0.355000768
Butyricimonas virosa	Enterobacter kobei	-0.340931432
Butyricimonas virosa	Enterobacter sichuanensis	-0.342721021
Butyricimonas virosa	Klebsiella pneumoniae	-0.409648537
Butyricimonas virosa	Acinetobacter wuhouensis	-0.320469343
Butyricimonas virosa	Pseudomonas balearica	-0.332394367
Butyricimonas virosa	Human betaherpesvirus 5	-0.318298434
Odoribacter splanchnicus	Porphyromonas gingivalis	0.407914714
Odoribacter splanchnicus	Prevotella intermedia	0.40748629
Odoribacter splanchnicus	Alistipes communis	0.520252168
Odoribacter splanchnicus	Alistipes dispar	0.354473438
Odoribacter splanchnicus	Alistipes finegoldii	0.471145654
Odoribacter splanchnicus	Alistipes onderdonkii	0.430126214
Odoribacter splanchnicus	Alistipes shahii	0.637871796
Odoribacter splanchnicus	Enterococcus faecalis	-0.366418975
Odoribacter splanchnicus	Enterococcus raffinosus	-0.311653596
Odoribacter splanchnicus	Streptococcus australis	-0.497366058
Odoribacter splanchnicus	Streptococcus gordonii	-0.364892261
Odoribacter splanchnicus	Streptococcus koreensis	-0.360925394
Odoribacter splanchnicus	Streptococcus pneumoniae	-0.329221752
Odoribacter splanchnicus	Streptococcus sp. oral taxon 064	-0.416137452
Odoribacter splanchnicus	Anaerotruncus colihominis	0.31487103
Odoribacter splanchnicus	Dysosmobacter welbionis	0.426355897
Odoribacter splanchnicus	Ruthenibacterium lactatiformans	0.300425033
Odoribacter splanchnicus	Vescimonas coprocola	0.609624157
Odoribacter splanchnicus	Vescimonas fastidiosa	0.535219197
Odoribacter splanchnicus	Flintibacter sp. KGMB00164	0.340693167
Odoribacter splanchnicus	Intestinimonas butyriciproducens	0.475538965
Odoribacter splanchnicus	Parvimonas micra	0.456976991
Odoribacter splanchnicus	Fusobacterium necrophorum	0.326793799
Odoribacter splanchnicus	Fusobacterium pseudoperiodonticum	0.45674287
Odoribacter splanchnicus	Leptotrichia trevisanii	-0.326039508
Odoribacter splanchnicus	Sphingomonas paucimobilis	-0.357061726
Odoribacter splanchnicus	Klebsiella pneumoniae	-0.311161087
Odoribacter splanchnicus	Morganella morganii	-0.364821097
Odoribacter splanchnicus	Akkermansia muciniphila	0.445111028
Odoribacter splanchnicus	Human betaherpesvirus 5	-0.326648157
Porphyromonas asaccharolytica	Porphyromonas gingivalis	0.332519132
Porphyromonas asaccharolytica	Porphyromonas somerae	0.636969174
Porphyromonas asaccharolytica	Prevotella dentalis	0.369705799
Porphyromonas asaccharolytica	Prevotella intermedia	0.37562607
Porphyromonas asaccharolytica	Alistipes shahii	0.30377114
Porphyromonas asaccharolytica	Granulicatella elegans	0.403059045
Porphyromonas asaccharolytica	Streptococcus agalactiae	0.354648494
Porphyromonas asaccharolytica	Streptococcus dysgalactiae	0.303149556
Porphyromonas asaccharolytica	Mogibacterium diversum	0.601801484
Porphyromonas asaccharolytica	Mogibacterium pumilum	0.531737648
Porphyromonas asaccharolytica	Lachnoanaerobaculum umeaense	0.33152069
Porphyromonas asaccharolytica	[Clostridium] hylemonae	0.389532504
Porphyromonas asaccharolytica	Vescimonas coprocola	0.383366678
Porphyromonas asaccharolytica	Vescimonas fastidiosa	0.423311633
Porphyromonas asaccharolytica	Phascolarctobacterium faecium	-0.509066168
Porphyromonas asaccharolytica	Phascolarctobacterium sp. Marseille-Q4147	0.383044982
Porphyromonas asaccharolytica	Selenomonas sputigena	0.387921438
Porphyromonas asaccharolytica	Veillonella nakazawae	-0.345815795
Porphyromonas asaccharolytica	Anaerococcus vaginalis	0.377154653
Porphyromonas asaccharolytica	Parvimonas micra	0.350869806
Porphyromonas asaccharolytica	Peptoniphilus harei	0.409440936
Porphyromonas asaccharolytica	Fusobacterium nucleatum	0.325673759
Porphyromonas asaccharolytica	Campylobacter showae	0.385673226
Porphyromonas asaccharolytica	Acinetobacter defluvii	-0.338914776
Porphyromonas asaccharolytica	Fretibacterium fastidiosum	0.559270349
Porphyromonas asaccharolytica	Aspergillus oryzae	-0.314888469
Porphyromonas asaccharolytica	Thermothelomyces thermophilus	-0.337265117
Porphyromonas endodontalis	Porphyromonas gingivalis	0.484798872
Porphyromonas endodontalis	Prevotella intermedia	0.367361891
Porphyromonas endodontalis	Prevotella nigrescens	0.314557534
Porphyromonas endodontalis	Prevotella sp. oral taxon 299	0.368116564
Porphyromonas endodontalis	Enterococcus faecalis	-0.307511489
Porphyromonas endodontalis	Enterococcus faecium	-0.361249369
Porphyromonas endodontalis	Streptococcus anginosus	0.310957767
Porphyromonas endodontalis	Streptococcus milleri	0.346387768
Porphyromonas endodontalis	Streptococcus mutans	0.369544282
Porphyromonas endodontalis	Streptococcus sp. KS 6	0.304020834
Porphyromonas endodontalis	Streptococcus sp. NSJ-72	0.315169354
Porphyromonas endodontalis	Mogibacterium pumilum	0.429835772
Porphyromonas endodontalis	Blautia hansenii	-0.457022674
Porphyromonas endodontalis	Blautia producta	-0.404412928
Porphyromonas endodontalis	[Clostridium] scindens	-0.320727497
Porphyromonas endodontalis	Sellimonas intestinalis	-0.349300416
Porphyromonas endodontalis	Ruminococcus bicirculans	-0.350636094
Porphyromonas endodontalis	[Clostridium] innocuum	-0.337517507
Porphyromonas endodontalis	Faecalitalea cylindroides	-0.340230782
Porphyromonas endodontalis	Longicatena caecimuris	-0.385009469
Porphyromonas endodontalis	Dialister pneumosintes	0.430775908
Porphyromonas endodontalis	Parvimonas micra	0.373539626
Porphyromonas endodontalis	Fusobacterium canifelinum	0.45960364
Porphyromonas endodontalis	Fusobacterium gonidiaformans	0.336926033
Porphyromonas endodontalis	Fusobacterium necrophorum	0.386143427
Porphyromonas endodontalis	Fusobacterium nucleatum	0.329348831
Porphyromonas endodontalis	Fusobacterium periodonticum	0.479020117
Porphyromonas endodontalis	Fusobacterium pseudoperiodonticum	0.500293845
Porphyromonas endodontalis	Fusobacterium sp. oral taxon 203	0.353173683
Porphyromonas endodontalis	Treponema denticola	0.350519171
Porphyromonas endodontalis	Treponema socranskii	0.351847155
Porphyromonas gingivalis	Prevotella intermedia	0.541897112
Porphyromonas gingivalis	Prevotella nigrescens	0.544075099
Porphyromonas gingivalis	Prevotella sp. oral taxon 299	0.459069987
Porphyromonas gingivalis	Alistipes shahii	0.348166745
Porphyromonas gingivalis	Streptococcus constellatus	0.334646521
Porphyromonas gingivalis	Streptococcus equi	0.377505498
Porphyromonas gingivalis	Streptococcus intermedius	0.326780621
Porphyromonas gingivalis	Streptococcus milleri	0.409500575
Porphyromonas gingivalis	Streptococcus pyogenes	0.415977133
Porphyromonas gingivalis	Streptococcus sanguinis	-0.336594961
Porphyromonas gingivalis	Mogibacterium pumilum	0.516902651
Porphyromonas gingivalis	Dialister pneumosintes	0.593559222
Porphyromonas gingivalis	Anaerococcus obesiensis	0.307829174
Porphyromonas gingivalis	Parvimonas micra	0.370250387
Porphyromonas gingivalis	Fusobacterium canifelinum	0.469509325
Porphyromonas gingivalis	Fusobacterium necrophorum	0.508847602
Porphyromonas gingivalis	Fusobacterium nucleatum	0.463548652
Porphyromonas gingivalis	Fusobacterium periodonticum	0.357048389
Porphyromonas gingivalis	Fusobacterium pseudoperiodonticum	0.514804105
Porphyromonas gingivalis	Fusobacterium sp. oral taxon 203	0.418750218
Porphyromonas gingivalis	Campylobacter showae	0.435813202
Porphyromonas gingivalis	Morganella morganii	-0.409703469
Porphyromonas gingivalis	Fretibacterium fastidiosum	0.378059244
Porphyromonas somerae	Prevotella dentalis	0.367316799
Porphyromonas somerae	Bacillus amyloliquefaciens	0.341080055
Porphyromonas somerae	Eubacterium sp. NSJ-61	0.331901861
Porphyromonas somerae	Mogibacterium diversum	0.508092689
Porphyromonas somerae	Mogibacterium pumilum	0.427819606
Porphyromonas somerae	Acinetobacter baumannii	0.366517318
Porphyromonas somerae	Fretibacterium fastidiosum	0.53063616
Prevotella dentalis	Prevotella nigrescens	0.396901901
Prevotella dentalis	Streptococcus pyogenes	0.311783257
Prevotella dentalis	Streptococcus sanguinis	-0.336922873
Prevotella dentalis	Mogibacterium diversum	0.386814389
Prevotella dentalis	Mogibacterium pumilum	0.389015601
Prevotella dentalis	Selenomonas sputigena	0.321879585
Prevotella dentalis	Fretibacterium fastidiosum	0.368840151
Prevotella intermedia	Prevotella nigrescens	0.601230338
Prevotella intermedia	Prevotella oris	0.491856233
Prevotella intermedia	Alistipes communis	0.42500594
Prevotella intermedia	Alistipes finegoldii	0.348834812
Prevotella intermedia	Alistipes shahii	0.56075159
Prevotella intermedia	Gemella morbillorum	0.448657497
Prevotella intermedia	Enterococcus raffinosus	-0.390600447
Prevotella intermedia	Streptococcus agalactiae	0.398181457
Prevotella intermedia	Streptococcus constellatus	0.342516318
Prevotella intermedia	Streptococcus equi	0.359532526
Prevotella intermedia	Streptococcus milleri	0.379595779
Prevotella intermedia	Streptococcus pyogenes	0.510618474
Prevotella intermedia	Streptococcus sp. NSJ-72	0.407597131
Prevotella intermedia	Mogibacterium diversum	0.379981972
Prevotella intermedia	Mogibacterium pumilum	0.443723773
Prevotella intermedia	Oscillibacter sp. NSJ-62	0.304617639
Prevotella intermedia	Filifactor alocis	0.317689645
Prevotella intermedia	Selenomonas sputigena	0.359000587
Prevotella intermedia	Dialister pneumosintes	0.586986206
Prevotella intermedia	Parvimonas micra	0.504738929
Prevotella intermedia	Fusobacterium canifelinum	0.475911359
Prevotella intermedia	Fusobacterium hwasookii	0.476010033
Prevotella intermedia	Fusobacterium necrophorum	0.469975397
Prevotella intermedia	Fusobacterium nucleatum	0.608836602
Prevotella intermedia	Fusobacterium periodonticum	0.387388895
Prevotella intermedia	Fusobacterium pseudoperiodonticum	0.642251218
Prevotella intermedia	Fusobacterium sp. oral taxon 203	0.491727339
Prevotella intermedia	Sphingomonas paucimobilis	-0.385321309
Prevotella intermedia	Ralstonia sp. 56D2	-0.381543739
Prevotella intermedia	Sutterella wadsworthensis	-0.433828664
Prevotella intermedia	Halarcobacter bivalviorum	-0.30022152
Prevotella intermedia	Morganella morganii	-0.327022554
Prevotella intermedia	Acinetobacter gyllenbergii	-0.307754213
Prevotella intermedia	Acinetobacter junii	-0.319028015
Prevotella intermedia	Acinetobacter sp. TGL-Y2	-0.337142133
Prevotella intermedia	Pseudomonas balearica	-0.324127529
Prevotella intermedia	Xanthomonas campestris	-0.315184347
Prevotella intermedia	Candida albicans	-0.321823976
Prevotella nigrescens	Prevotella oris	0.523260147
Prevotella nigrescens	Prevotella sp. oral taxon 299	0.393094854
Prevotella nigrescens	Alistipes onderdonkii	0.32767048
Prevotella nigrescens	Alistipes shahii	0.459298201
Prevotella nigrescens	Streptococcus koreensis	-0.316088759
Prevotella nigrescens	Streptococcus pyogenes	0.644429907
Prevotella nigrescens	Mogibacterium diversum	0.444030507
Prevotella nigrescens	Mogibacterium pumilum	0.472893558
Prevotella nigrescens	Selenomonas sputigena	0.39538603
Prevotella nigrescens	Dialister pneumosintes	0.561203594
Prevotella nigrescens	Fusobacterium canifelinum	0.308162131
Prevotella nigrescens	Fusobacterium hwasookii	0.303487239
Prevotella nigrescens	Fusobacterium necrophorum	0.366121841
Prevotella nigrescens	Fusobacterium nucleatum	0.483984752
Prevotella nigrescens	Fusobacterium pseudoperiodonticum	0.390637262
Prevotella nigrescens	Sutterella wadsworthensis	-0.311353132
Prevotella nigrescens	Campylobacter showae	0.490827268
Prevotella nigrescens	Citrobacter freundii	-0.350116161
Prevotella nigrescens	Enterobacter hormaechei	-0.372197375
Prevotella nigrescens	Enterobacter kobei	-0.350560539
Prevotella nigrescens	Klebsiella pneumoniae	-0.361485374
Prevotella oris	Streptococcus pyogenes	0.443590959
Prevotella oris	Mogibacterium diversum	0.399378487
Prevotella oris	Mogibacterium pumilum	0.36851275
Prevotella oris	Dialister pneumosintes	0.452868048
Prevotella oris	Fusobacterium gonidiaformans	0.319614805
Prevotella oris	Fusobacterium hwasookii	0.32328235
Prevotella oris	Fusobacterium necrophorum	0.336708235
Prevotella oris	Fusobacterium periodonticum	0.32385112
Prevotella oris	Fusobacterium pseudoperiodonticum	0.33371539
Prevotella oris	Sutterella wadsworthensis	-0.303591565
Prevotella oris	Citrobacter freundii	-0.300307371
Prevotella oris	Fretibacterium fastidiosum	0.331937791
Prevotella sp. oral taxon 299	Streptococcus milleri	0.336663123
Prevotella sp. oral taxon 299	Fusobacterium gonidiaformans	0.418114796
Prevotella sp. oral taxon 299	Fusobacterium mortiferum	0.402804306
Prevotella sp. oral taxon 299	Fusobacterium necrophorum	0.319670277
Alistipes communis	Alistipes dispar	0.620713493
Alistipes communis	Alistipes finegoldii	0.51274284
Alistipes communis	Alistipes onderdonkii	0.390331822
Alistipes communis	Alistipes shahii	0.555601134
Alistipes communis	Parabacteroides johnsonii	0.35762351
Alistipes communis	Granulicatella adiacens	-0.365867918
Alistipes communis	Streptococcus australis	-0.310835361
Alistipes communis	Streptococcus sp. oral taxon 064	-0.414107569
Alistipes communis	Clostridium sp. C1	0.34793421
Alistipes communis	Anaerotruncus colihominis	0.439794406
Alistipes communis	Dysosmobacter welbionis	0.371299263
Alistipes communis	Pusillibacter faecalis	0.391990367
Alistipes communis	Ruminococcus bicirculans	0.380368904
Alistipes communis	Vescimonas coprocola	0.39161623
Alistipes communis	Vescimonas fastidiosa	0.434642621
Alistipes communis	Intestinimonas butyriciproducens	0.400214596
Alistipes communis	Fusobacterium pseudoperiodonticum	0.348587574
Alistipes communis	Fusobacterium ulcerans	-0.506407396
Alistipes communis	Leptotrichia trevisanii	-0.35172659
