node1	node2	cor_value
Bacteroides salyersiae	Phascolarctobacterium faecium	0.302755479
Bacteroides salyersiae	Parvimonas micra	0.363028606
Bacteroides salyersiae	Paracoccus kondratievae	-0.312962989
Bacteroides salyersiae	Paracoccus pantotrophus	-0.340204221
Bacteroides salyersiae	Paracoccus sp. MA	-0.379672889
Bacteroides salyersiae	Sphingomonas sp. NIC1	-0.309750558
Bacteroides salyersiae	Acidovorax sp. 1608163	-0.308018309
Bacteroides salyersiae	Acinetobacter calcoaceticus	-0.314149394
Bacteroides salyersiae	Acinetobacter gyllenbergii	-0.304009732
Bacteroides salyersiae	Acinetobacter haemolyticus	-0.318477926
Bacteroides salyersiae	Acinetobacter junii	-0.308228773
Bacteroides salyersiae	Acinetobacter lanii	-0.302531972
Bacteroides salyersiae	Acinetobacter larvae	-0.306986442
Bacteroides salyersiae	Acinetobacter nosocomialis	-0.313298336
Bacteroides salyersiae	Acinetobacter piscicola	-0.30108303
Bacteroides salyersiae	Acinetobacter sp. 10FS3-1	-0.316490351
Bacteroides salyersiae	Acinetobacter sp. C16S1	-0.33137055
Bacteroides salyersiae	Acinetobacter sp. SH20PTE14	-0.304830304
Bacteroides salyersiae	Acinetobacter sp. TGL-Y2	-0.322885579
Bacteroides salyersiae	Acinetobacter sp. TTH0-4	-0.316065958
Bacteroides salyersiae	Acinetobacter tandoii	-0.332043512
Bacteroides salyersiae	Acinetobacter towneri	-0.343022934
Bacteroides salyersiae	Acinetobacter wuhouensis	-0.302786697
Bacteroides salyersiae	Akkermansia muciniphila	0.32460493
Bacteroides salyersiae	Aspergillus luchuensis	-0.308570852
Bacteroides salyersiae	Aspergillus oryzae	-0.307448412
Bacteroides salyersiae	Human betaherpesvirus 7	-0.324222936
Bacteroides sp. A1C1	Bacteroides xylanisolvens	0.376844589
Bacteroides sp. A1C1	Bacteroides zhangwenhongii	0.395880291
Bacteroides sp. A1C1	Phocaeicola coprophilus	0.370797359
Bacteroides sp. A1C1	Phocaeicola salanitronis	0.351916271
Bacteroides sp. A1C1	Phocaeicola vulgatus	0.390252769
Bacteroides sp. A1C1	Odoribacter splanchnicus	0.349156499
Bacteroides sp. A1C1	Alistipes communis	0.351236213
Bacteroides sp. A1C1	Alistipes finegoldii	0.358788387
Bacteroides sp. A1C1	Alistipes onderdonkii	0.331861931
Bacteroides sp. A1C1	Alistipes shahii	0.376058052
Bacteroides sp. A1C1	Clostridium sp. M62/1	0.350089994
Bacteroides sp. A1C1	Blautia massiliensis	0.458090088
Bacteroides sp. A1C1	Blautia producta	0.332509939
Bacteroides sp. A1C1	Dorea longicatena	0.395767699
Bacteroides sp. A1C1	Enterocloster clostridioformis	0.333790039
Bacteroides sp. A1C1	[Clostridium] hylemonae	0.312276522
Bacteroides sp. A1C1	[Clostridium] scindens	0.327929309
Bacteroides sp. A1C1	Roseburia sp. NSJ-69	0.310204724
Bacteroides sp. A1C1	Flavonifractor plautii	0.396844723
Bacteroides sp. A1C1	Ruthenibacterium lactatiformans	0.310030513
Bacteroides sp. A1C1	Vescimonas coprocola	0.301955909
Bacteroides sp. A1C1	Clostridioides difficile	0.324650132
Bacteroides sp. CACC 737	Alistipes shahii	0.316779825
Bacteroides sp. CACC 737	Blautia massiliensis	0.308897382
Bacteroides sp. CACC 737	Enterocloster clostridioformis	0.334721929
Bacteroides sp. CACC 737	Dysosmobacter welbionis	0.304484601
Bacteroides sp. CBA7301	Bacteroides sp. M10	0.30443292
Bacteroides sp. CBA7301	Bacteroides xylanisolvens	0.345177235
Bacteroides sp. CBA7301	Bacteroides zhangwenhongii	0.318810482
Bacteroides sp. CBA7301	Odoribacter splanchnicus	0.348779601
Bacteroides sp. CBA7301	Alistipes communis	0.355180935
Bacteroides sp. HF-162	Bacteroides xylanisolvens	0.412926656
Bacteroides sp. HF-162	Phocaeicola vulgatus	0.3965372
Bacteroides sp. HF-162	Odoribacter splanchnicus	0.393411592
Bacteroides sp. HF-162	Alistipes shahii	0.308040102
Bacteroides sp. HF-162	[Clostridium] scindens	0.305026939
Bacteroides sp. HF-162	Ruthenibacterium lactatiformans	0.302591772
Bacteroides sp. HF-162	Vescimonas coprocola	0.32592194
Bacteroides sp. M10	Bacteroides xylanisolvens	0.424503761
Bacteroides sp. M10	Bacteroides zhangwenhongii	0.363821541
Bacteroides sp. M10	Odoribacter splanchnicus	0.332258087
Bacteroides sp. M10	Blautia massiliensis	0.377430014
Bacteroides sp. M10	Dorea longicatena	0.33163985
Bacteroides sp. PHL 2737	Bacteroides sp. ZJ-18	0.310007994
Bacteroides xylanisolvens	Bacteroides zhangwenhongii	0.459888678
Bacteroides xylanisolvens	Phocaeicola coprophilus	0.337705817
Bacteroides xylanisolvens	Phocaeicola salanitronis	0.32487852
Bacteroides xylanisolvens	Phocaeicola vulgatus	0.572738207
Bacteroides xylanisolvens	Odoribacter splanchnicus	0.45522812
Bacteroides xylanisolvens	Alistipes communis	0.356807984
Bacteroides xylanisolvens	Alistipes finegoldii	0.346186433
Bacteroides xylanisolvens	Alistipes onderdonkii	0.346480992
Bacteroides xylanisolvens	Alistipes shahii	0.445728845
Bacteroides xylanisolvens	Parabacteroides goldsteinii	0.330863675
Bacteroides xylanisolvens	Clostridium sp. M62/1	0.405964062
Bacteroides xylanisolvens	Eubacterium sp. NSJ-61	0.352254466
Bacteroides xylanisolvens	Anaerostipes caccae	0.411226791
Bacteroides xylanisolvens	Blautia hansenii	0.423324241
Bacteroides xylanisolvens	Blautia massiliensis	0.616166326
Bacteroides xylanisolvens	Blautia producta	0.519875534
Bacteroides xylanisolvens	Coprococcus sp. ART55/1	0.309539823
Bacteroides xylanisolvens	Dorea longicatena	0.558661346
Bacteroides xylanisolvens	Enterocloster clostridioformis	0.491623058
Bacteroides xylanisolvens	[Clostridium] hylemonae	0.383835115
Bacteroides xylanisolvens	[Clostridium] scindens	0.588331902
Bacteroides xylanisolvens	Lachnoclostridium sp. YL32	0.384147539
Bacteroides xylanisolvens	Lacrimispora saccharolytica	0.302787011
Bacteroides xylanisolvens	Roseburia sp. NSJ-69	0.500410714
Bacteroides xylanisolvens	Sellimonas intestinalis	0.435221551
Bacteroides xylanisolvens	Dysosmobacter welbionis	0.434733161
Bacteroides xylanisolvens	Flavonifractor plautii	0.529831305
Bacteroides xylanisolvens	Oscillibacter sp. NSJ-62	0.307666208
Bacteroides xylanisolvens	Pusillibacter faecalis	0.326979215
Bacteroides xylanisolvens	Ruthenibacterium lactatiformans	0.48984467
Bacteroides xylanisolvens	Vescimonas coprocola	0.423056248
Bacteroides xylanisolvens	Vescimonas fastidiosa	0.315860481
Bacteroides xylanisolvens	Clostridioides difficile	0.405162115
Bacteroides xylanisolvens	Intestinimonas butyriciproducens	0.321761592
Bacteroides xylanisolvens	[Clostridium] innocuum	0.466611345
Bacteroides xylanisolvens	Phascolarctobacterium faecium	0.379921809
Bacteroides xylanisolvens	Paracoccus denitrificans	-0.313461872
Bacteroides xylanisolvens	Paracoccus kondratievae	-0.313482301
Bacteroides xylanisolvens	Paracoccus sp. MA	-0.35335489
Bacteroides xylanisolvens	Acinetobacter baylyi	-0.343120316
Bacteroides xylanisolvens	Acinetobacter gyllenbergii	-0.337350853
Bacteroides xylanisolvens	Acinetobacter haemolyticus	-0.307919506
Bacteroides xylanisolvens	Acinetobacter indicus	-0.31881404
Bacteroides xylanisolvens	Acinetobacter junii	-0.31987117
Bacteroides xylanisolvens	Acinetobacter piscicola	-0.341399366
Bacteroides xylanisolvens	Acinetobacter seifertii	-0.314964226
Bacteroides xylanisolvens	Acinetobacter sp. TTH0-4	-0.324598673
Bacteroides xylanisolvens	Acinetobacter wuhouensis	-0.301214595
Bacteroides xylanisolvens	Hydrogenophilus thermoluteolus	-0.302572554
Bacteroides xylanisolvens	Akkermansia muciniphila	0.381998624
Bacteroides xylanisolvens	Yarrowia lipolytica	-0.353519123
Bacteroides xylanisolvens	Human betaherpesvirus 6B	-0.322131435
Bacteroides xylanisolvens	Human betaherpesvirus 7	-0.328598721
Bacteroides zhangwenhongii	Phocaeicola coprophilus	0.414569892
Bacteroides zhangwenhongii	Phocaeicola salanitronis	0.419023798
Bacteroides zhangwenhongii	Phocaeicola vulgatus	0.420311072
Bacteroides zhangwenhongii	Odoribacter splanchnicus	0.442893919
Bacteroides zhangwenhongii	Alistipes communis	0.384329217
Bacteroides zhangwenhongii	Alistipes finegoldii	0.325348332
Bacteroides zhangwenhongii	Alistipes shahii	0.364850603
Bacteroides zhangwenhongii	Parabacteroides goldsteinii	0.313335783
Bacteroides zhangwenhongii	Clostridium sp. M62/1	0.380592161
Bacteroides zhangwenhongii	Blautia massiliensis	0.482233109
Bacteroides zhangwenhongii	Blautia producta	0.328824553
Bacteroides zhangwenhongii	Dorea longicatena	0.398768747
Bacteroides zhangwenhongii	Enterocloster clostridioformis	0.328221815
Bacteroides zhangwenhongii	[Clostridium] scindens	0.31461961
Bacteroides zhangwenhongii	Roseburia sp. NSJ-69	0.325004366
Bacteroides zhangwenhongii	Dysosmobacter welbionis	0.311390589
Bacteroides zhangwenhongii	Flavonifractor plautii	0.357304096
Bacteroides zhangwenhongii	Clostridioides difficile	0.306182478
Bacteroides zhangwenhongii	Paracoccus sp. MA	-0.321432191
Bacteroides zhangwenhongii	Diaphorobacter sp. MNS-0	-0.313399678
Phocaeicola coprophilus	Phocaeicola salanitronis	0.424830177
Phocaeicola coprophilus	Phocaeicola vulgatus	0.356458167
Phocaeicola coprophilus	Odoribacter splanchnicus	0.380745269
Phocaeicola coprophilus	Alistipes onderdonkii	0.380150682
Phocaeicola coprophilus	Alistipes shahii	0.343303745
Phocaeicola coprophilus	Clostridium sp. M62/1	0.3435546
Phocaeicola coprophilus	Blautia massiliensis	0.404284494
Phocaeicola coprophilus	Dorea longicatena	0.357493581
Phocaeicola coprophilus	Flavonifractor plautii	0.381324144
Phocaeicola coprophilus	Vescimonas coprocola	0.33840381
Phocaeicola salanitronis	Phocaeicola vulgatus	0.374319006
Phocaeicola salanitronis	Odoribacter splanchnicus	0.317010229
Phocaeicola salanitronis	Alistipes shahii	0.302024371
Phocaeicola salanitronis	Clostridium sp. M62/1	0.345369582
Phocaeicola salanitronis	Blautia massiliensis	0.381225048
Phocaeicola salanitronis	Dorea longicatena	0.314768113
Phocaeicola salanitronis	Flavonifractor plautii	0.314574498
Phocaeicola vulgatus	Butyricimonas virosa	0.322497781
Phocaeicola vulgatus	Odoribacter splanchnicus	0.440073912
Phocaeicola vulgatus	Alistipes communis	0.343256488
Phocaeicola vulgatus	Alistipes finegoldii	0.370370331
Phocaeicola vulgatus	Alistipes onderdonkii	0.389545512
Phocaeicola vulgatus	Alistipes shahii	0.418737793
Phocaeicola vulgatus	Clostridium sp. M62/1	0.440151304
Phocaeicola vulgatus	Eubacterium sp. NSJ-61	0.312581758
Phocaeicola vulgatus	Blautia hansenii	0.345508716
Phocaeicola vulgatus	Blautia massiliensis	0.547838918
Phocaeicola vulgatus	Blautia producta	0.424689903
Phocaeicola vulgatus	Coprococcus sp. ART55/1	0.310506496
Phocaeicola vulgatus	Dorea longicatena	0.591969869
Phocaeicola vulgatus	Enterocloster clostridioformis	0.383417659
Phocaeicola vulgatus	[Clostridium] hylemonae	0.363907404
Phocaeicola vulgatus	[Clostridium] scindens	0.50457188
Phocaeicola vulgatus	Lachnoclostridium sp. YL32	0.375968625
Phocaeicola vulgatus	Roseburia sp. NSJ-69	0.460334606
Phocaeicola vulgatus	Sellimonas intestinalis	0.398702436
Phocaeicola vulgatus	Dysosmobacter welbionis	0.355705663
Phocaeicola vulgatus	Flavonifractor plautii	0.480365034
Phocaeicola vulgatus	Ruthenibacterium lactatiformans	0.439218481
Phocaeicola vulgatus	Vescimonas coprocola	0.437339265
Phocaeicola vulgatus	Clostridioides difficile	0.330766918
Phocaeicola vulgatus	Flintibacter sp. KGMB00164	0.321032791
Phocaeicola vulgatus	Intestinimonas butyriciproducens	0.308164445
Phocaeicola vulgatus	[Clostridium] innocuum	0.315474802
Phocaeicola vulgatus	Phascolarctobacterium faecium	0.306954608
Phocaeicola vulgatus	Paracoccus denitrificans	-0.386266798
Phocaeicola vulgatus	Paracoccus kondratievae	-0.301321174
Phocaeicola vulgatus	Paracoccus pantotrophus	-0.325098922
Phocaeicola vulgatus	Paracoccus sp. MA	-0.374965252
Phocaeicola vulgatus	Sphingomonas melonis	-0.304358317
Phocaeicola vulgatus	Acidovorax sp. 1608163	-0.317811525
Phocaeicola vulgatus	Diaphorobacter sp. JS3050	-0.366010964
Phocaeicola vulgatus	Diaphorobacter sp. MNS-0	-0.409835752
Phocaeicola vulgatus	Acinetobacter baumannii	-0.417222792
Phocaeicola vulgatus	Acinetobacter haemolyticus	-0.339008824
Phocaeicola vulgatus	Acinetobacter indicus	-0.358072902
Phocaeicola vulgatus	Acinetobacter junii	-0.342927633
Phocaeicola vulgatus	Acinetobacter piscicola	-0.340274784
Phocaeicola vulgatus	Acinetobacter seifertii	-0.326534527
Phocaeicola vulgatus	Acinetobacter sp. SH20PTE14	-0.343825892
Phocaeicola vulgatus	Acinetobacter wuhouensis	-0.305857768
Phocaeicola vulgatus	Human betaherpesvirus 7	-0.311602313
Butyricimonas virosa	Odoribacter splanchnicus	0.362117216
Butyricimonas virosa	Alistipes communis	0.305909805
Butyricimonas virosa	Alistipes finegoldii	0.323424784
Butyricimonas virosa	Alistipes onderdonkii	0.408953054
Butyricimonas virosa	Alistipes shahii	0.41670192
Butyricimonas virosa	Clostridium sp. M62/1	0.383901397
Butyricimonas virosa	Blautia massiliensis	0.359568968
Butyricimonas virosa	Dorea longicatena	0.361602902
Butyricimonas virosa	[Clostridium] hylemonae	0.334821942
Butyricimonas virosa	[Clostridium] scindens	0.327811294
Butyricimonas virosa	Dysosmobacter sp. Marseille-Q4140	0.310686528
Butyricimonas virosa	Flavonifractor plautii	0.341943764
Butyricimonas virosa	Ruthenibacterium lactatiformans	0.377555724
Butyricimonas virosa	Vescimonas coprocola	0.404148761
Butyricimonas virosa	Phascolarctobacterium faecium	0.326599868
Odoribacter splanchnicus	Alistipes communis	0.528861149
Odoribacter splanchnicus	Alistipes dispar	0.313146516
Odoribacter splanchnicus	Alistipes finegoldii	0.430037807
Odoribacter splanchnicus	Alistipes onderdonkii	0.504527858
Odoribacter splanchnicus	Alistipes shahii	0.509167185
Odoribacter splanchnicus	Parabacteroides goldsteinii	0.312816523
Odoribacter splanchnicus	Parabacteroides johnsonii	0.322738902
Odoribacter splanchnicus	Clostridium sp. M62/1	0.464943379
Odoribacter splanchnicus	Eubacterium sp. NSJ-61	0.320123541
Odoribacter splanchnicus	Blautia massiliensis	0.458483455
Odoribacter splanchnicus	Blautia producta	0.395733584
Odoribacter splanchnicus	Coprococcus sp. ART55/1	0.352651025
Odoribacter splanchnicus	Dorea longicatena	0.517746353
Odoribacter splanchnicus	Enterocloster clostridioformis	0.377276708
Odoribacter splanchnicus	[Clostridium] hylemonae	0.444187904
Odoribacter splanchnicus	[Clostridium] scindens	0.394559959
Odoribacter splanchnicus	Lachnoclostridium sp. YL32	0.359879311
Odoribacter splanchnicus	Roseburia sp. NSJ-69	0.347768222
Odoribacter splanchnicus	Dysosmobacter sp. Marseille-Q4140	0.328920197
Odoribacter splanchnicus	Dysosmobacter welbionis	0.416194234
Odoribacter splanchnicus	Flavonifractor plautii	0.40590626
Odoribacter splanchnicus	Oscillibacter sp. NSJ-62	0.381216315
Odoribacter splanchnicus	Ruthenibacterium lactatiformans	0.502026545
Odoribacter splanchnicus	Vescimonas coprocola	0.528074514
Odoribacter splanchnicus	Vescimonas fastidiosa	0.424187692
Odoribacter splanchnicus	Clostridioides difficile	0.365677367
Odoribacter splanchnicus	Intestinimonas butyriciproducens	0.344651507
Odoribacter splanchnicus	Longicatena caecimuris	0.352729089
Odoribacter splanchnicus	Akkermansia muciniphila	0.398862401
Prevotella intermedia	Prevotella nigrescens	0.363275372
Prevotella intermedia	Parvimonas micra	0.35448625
Prevotella intermedia	Fusobacterium nucleatum	0.39715533
Prevotella intermedia	Fusobacterium pseudoperiodonticum	0.321352078
Prevotella nigrescens	Gemella morbillorum	0.353369122
Prevotella nigrescens	Granulicatella adiacens	0.323636811
Prevotella nigrescens	Parvimonas micra	0.351820053
Prevotella nigrescens	Fusobacterium canifelinum	0.359521839
Prevotella nigrescens	Fusobacterium hwasookii	0.331042654
Prevotella nigrescens	Fusobacterium nucleatum	0.388464119
Prevotella nigrescens	Fusobacterium periodonticum	0.364907785
Prevotella nigrescens	Fusobacterium pseudoperiodonticum	0.395824561
Prevotella nigrescens	Fusobacterium sp. oral taxon 203	0.356402504
Prevotella nigrescens	Eikenella corrodens	0.327103794
Prevotella nigrescens	Campylobacter rectus	0.328980704
Prevotella nigrescens	Campylobacter showae	0.410746095
Alistipes communis	Alistipes finegoldii	0.405347415
Alistipes communis	Alistipes onderdonkii	0.429800648
Alistipes communis	Alistipes shahii	0.484320468
Alistipes communis	Parabacteroides goldsteinii	0.333772309
Alistipes communis	Clostridium sp. M62/1	0.386158006
Alistipes communis	Eubacterium sp. NSJ-61	0.325956529
Alistipes communis	Blautia massiliensis	0.393907837
Alistipes communis	Blautia producta	0.340536471
Alistipes communis	Dorea longicatena	0.391897352
Alistipes communis	Enterocloster clostridioformis	0.381768759
Alistipes communis	[Clostridium] hylemonae	0.374360326
Alistipes communis	[Clostridium] scindens	0.350381307
Alistipes communis	Lachnoclostridium sp. YL32	0.327706214
Alistipes communis	Dysosmobacter welbionis	0.403062632
Alistipes communis	Flavonifractor plautii	0.387982661
Alistipes communis	Oscillibacter sp. NSJ-62	0.321300324
Alistipes communis	Ruthenibacterium lactatiformans	0.441350072
Alistipes communis	Vescimonas coprocola	0.40397309
Alistipes communis	Vescimonas fastidiosa	0.35384303
Alistipes communis	Clostridioides difficile	0.323039922
Alistipes communis	Flintibacter sp. KGMB00164	0.322089594
Alistipes communis	Intestinimonas butyriciproducens	0.300222159
Alistipes communis	[Clostridium] innocuum	0.303857772
Alistipes dispar	Alistipes shahii	0.314575634
Alistipes dispar	Blautia massiliensis	0.313040599
Alistipes dispar	Dorea longicatena	0.301699074
Alistipes finegoldii	Alistipes onderdonkii	0.396429504
Alistipes finegoldii	Alistipes shahii	0.463233026
Alistipes finegoldii	Clostridium sp. M62/1	0.403402474
Alistipes finegoldii	Eubacterium sp. NSJ-61	0.375247207
Alistipes finegoldii	Blautia massiliensis	0.435231438
Alistipes finegoldii	Blautia producta	0.382059898
Alistipes finegoldii	Coprococcus sp. ART55/1	0.364599342
Alistipes finegoldii	Dorea longicatena	0.429875616
Alistipes finegoldii	Enterocloster clostridioformis	0.401160737
Alistipes finegoldii	[Clostridium] hylemonae	0.427208225
Alistipes finegoldii	[Clostridium] scindens	0.408632741
Alistipes finegoldii	Lachnoclostridium sp. YL32	0.328044363
Alistipes finegoldii	Roseburia sp. NSJ-69	0.331651469
Alistipes finegoldii	Sellimonas intestinalis	0.329068673
Alistipes finegoldii	Dysosmobacter sp. Marseille-Q4140	0.373044483
Alistipes finegoldii	Dysosmobacter welbionis	0.405563864
Alistipes finegoldii	Flavonifractor plautii	0.430039334
Alistipes finegoldii	Oscillibacter sp. NSJ-62	0.35983448
Alistipes finegoldii	Pusillibacter faecalis	0.322438617
Alistipes finegoldii	Ruthenibacterium lactatiformans	0.487184581
Alistipes finegoldii	Vescimonas coprocola	0.432615388
Alistipes finegoldii	Vescimonas fastidiosa	0.370304083
Alistipes finegoldii	Clostridioides difficile	0.400514893
Alistipes finegoldii	Flintibacter sp. KGMB00164	0.348562526
Alistipes finegoldii	Intestinimonas butyriciproducens	0.384012376
Alistipes finegoldii	[Clostridium] innocuum	0.357332461
Alistipes finegoldii	Longicatena caecimuris	0.372051479
Alistipes onderdonkii	Alistipes shahii	0.480070966
Alistipes onderdonkii	Parabacteroides johnsonii	0.335583964
Alistipes onderdonkii	Clostridium sp. M62/1	0.42324992
Alistipes onderdonkii	Blautia massiliensis	0.420237208
Alistipes onderdonkii	Blautia producta	0.346842119
Alistipes onderdonkii	Dorea longicatena	0.389949604
Alistipes onderdonkii	Enterocloster clostridioformis	0.354674029
Alistipes onderdonkii	[Clostridium] hylemonae	0.491491922
Alistipes onderdonkii	[Clostridium] scindens	0.416963485
Alistipes onderdonkii	Lachnoclostridium sp. YL32	0.359146419
Alistipes onderdonkii	Dysosmobacter sp. Marseille-Q4140	0.323647074
Alistipes onderdonkii	Dysosmobacter welbionis	0.330389993
Alistipes onderdonkii	Flavonifractor plautii	0.447490093
Alistipes onderdonkii	Ruthenibacterium lactatiformans	0.456344896
Alistipes onderdonkii	Vescimonas coprocola	0.492965265
Alistipes onderdonkii	Vescimonas fastidiosa	0.39377172
Alistipes onderdonkii	Clostridioides difficile	0.352763556
Alistipes onderdonkii	Intestinimonas butyriciproducens	0.356176572
Alistipes onderdonkii	[Clostridium] innocuum	0.349088282
Alistipes onderdonkii	Phascolarctobacterium faecium	0.34159489
Alistipes shahii	Parabacteroides goldsteinii	0.34872881
Alistipes shahii	Clostridium sp. M62/1	0.489149164
Alistipes shahii	Eubacterium sp. MSJ-33	0.333191414
Alistipes shahii	Eubacterium sp. NSJ-61	0.390806122
Alistipes shahii	Blautia massiliensis	0.493874458
Alistipes shahii	Blautia producta	0.437495979
Alistipes shahii	Coprococcus sp. ART55/1	0.366319749
Alistipes shahii	Dorea longicatena	0.496359163
Alistipes shahii	Enterocloster clostridioformis	0.485284994
Alistipes shahii	Lachnoanaerobaculum umeaense	0.303184379
Alistipes shahii	[Clostridium] hylemonae	0.470374696
Alistipes shahii	[Clostridium] scindens	0.487230652
Alistipes shahii	Lachnoclostridium sp. YL32	0.411838053
Alistipes shahii	Lacrimispora saccharolytica	0.341965028
Alistipes shahii	Roseburia sp. NSJ-69	0.392720695
Alistipes shahii	Sellimonas intestinalis	0.411603775
Alistipes shahii	Anaerotruncus colihominis	0.348558947
Alistipes shahii	Dysosmobacter sp. Marseille-Q4140	0.429109907
Alistipes shahii	Dysosmobacter welbionis	0.510729696
Alistipes shahii	Flavonifractor plautii	0.503029443
Alistipes shahii	Oscillibacter sp. NSJ-62	0.451145564
Alistipes shahii	Pusillibacter faecalis	0.389481685
Alistipes shahii	Ruminococcus bicirculans	0.313964525
Alistipes shahii	Ruthenibacterium lactatiformans	0.554449039
Alistipes shahii	Vescimonas coprocola	0.574148704
Alistipes shahii	Vescimonas fastidiosa	0.448728607
Alistipes shahii	Clostridioides difficile	0.426396957
Alistipes shahii	Flintibacter sp. KGMB00164	0.42119025
Alistipes shahii	Intestinimonas butyriciproducens	0.439363256
Alistipes shahii	[Clostridium] innocuum	0.354718147
Alistipes shahii	Longicatena caecimuris	0.389740748
Alistipes shahii	Halarcobacter bivalviorum	-0.321931384
Alistipes shahii	Akkermansia muciniphila	0.304802221
Parabacteroides goldsteinii	Clostridium sp. M62/1	0.376568272
Parabacteroides goldsteinii	Eubacterium sp. NSJ-61	0.310746455
Parabacteroides goldsteinii	Blautia massiliensis	0.403930417
Parabacteroides goldsteinii	Dorea longicatena	0.347702185
Parabacteroides goldsteinii	Enterocloster clostridioformis	0.335380314
Parabacteroides goldsteinii	[Clostridium] hylemonae	0.393978542
Parabacteroides goldsteinii	[Clostridium] scindens	0.328918181
Parabacteroides goldsteinii	Lachnoclostridium sp. YL32	0.309102849
Parabacteroides goldsteinii	Dysosmobacter sp. Marseille-Q4140	0.307092992
Parabacteroides goldsteinii	Dysosmobacter welbionis	0.328964915
Parabacteroides goldsteinii	Flavonifractor plautii	0.41887173
Parabacteroides goldsteinii	Ruthenibacterium lactatiformans	0.376143283
Parabacteroides goldsteinii	Vescimonas coprocola	0.319827583
Parabacteroides goldsteinii	Clostridioides difficile	0.366108761
Parabacteroides goldsteinii	Intestinimonas butyriciproducens	0.328790439
Parabacteroides goldsteinii	Akkermansia muciniphila	0.379606855
Parabacteroides johnsonii	[Clostridium] scindens	0.306328587
Staphylococcus epidermidis	Paracoccus sp. MA	0.326484894
Gemella morbillorum	Fusobacterium nucleatum	0.339315644
Gemella morbillorum	Fusobacterium pseudoperiodonticum	0.328103433
Granulicatella adiacens	Fusobacterium pseudoperiodonticum	0.323039549
Granulicatella adiacens	Eikenella corrodens	0.30558893
Streptococcus sanguinis	Fusobacterium pseudoperiodonticum	0.328325085
Clostridium sp. M62/1	Eubacterium sp. NSJ-61	0.4168596
Clostridium sp. M62/1	Blautia hansenii	0.36123472
Clostridium sp. M62/1	Blautia massiliensis	0.591171912
Clostridium sp. M62/1	Blautia producta	0.420910713
Clostridium sp. M62/1	Coprococcus sp. ART55/1	0.369334361
Clostridium sp. M62/1	Dorea longicatena	0.601697681
Clostridium sp. M62/1	Enterocloster clostridioformis	0.43532549
Clostridium sp. M62/1	[Clostridium] hylemonae	0.47572197
Clostridium sp. M62/1	[Clostridium] scindens	0.497580857
Clostridium sp. M62/1	Lachnoclostridium sp. YL32	0.396390796
Clostridium sp. M62/1	Lacrimispora saccharolytica	0.311856421
Clostridium sp. M62/1	Roseburia sp. NSJ-69	0.37768954
Clostridium sp. M62/1	Sellimonas intestinalis	0.35558673
Clostridium sp. M62/1	Anaerotruncus colihominis	0.318803239
Clostridium sp. M62/1	Dysosmobacter sp. Marseille-Q4140	0.388057744
Clostridium sp. M62/1	Dysosmobacter welbionis	0.427877842
Clostridium sp. M62/1	Flavonifractor plautii	0.512374755
Clostridium sp. M62/1	Oscillibacter sp. NSJ-62	0.451274181
Clostridium sp. M62/1	Pusillibacter faecalis	0.364049456
Clostridium sp. M62/1	Ruminococcus bicirculans	0.302641945
Clostridium sp. M62/1	Ruthenibacterium lactatiformans	0.477550036
Clostridium sp. M62/1	Vescimonas coprocola	0.526191155
Clostridium sp. M62/1	Vescimonas fastidiosa	0.332133323
Clostridium sp. M62/1	Clostridioides difficile	0.463394777
Clostridium sp. M62/1	Flintibacter sp. KGMB00164	0.397231295
Clostridium sp. M62/1	Intestinimonas butyriciproducens	0.382362483
Clostridium sp. M62/1	[Clostridium] innocuum	0.340055064
Clostridium sp. M62/1	Longicatena caecimuris	0.384195095
Clostridium sp. M62/1	Halarcobacter bivalviorum	-0.32661416
Clostridium sp. M62/1	Acinetobacter piscicola	-0.30910513
Clostridium sp. M62/1	Acinetobacter sp. SH20PTE14	-0.301620428
Clostridium sp. M62/1	Acinetobacter sp. TTH0-4	-0.318633211
Clostridium sp. M62/1	Akkermansia muciniphila	0.357699267
Clostridium sp. M62/1	Human betaherpesvirus 7	-0.331427201
Eubacterium sp. MSJ-33	Blautia hansenii	0.311743125
Eubacterium sp. MSJ-33	Blautia massiliensis	0.360260558
Eubacterium sp. MSJ-33	Blautia producta	0.328921865
Eubacterium sp. MSJ-33	Coprococcus sp. ART55/1	0.309577688
Eubacterium sp. MSJ-33	Dorea longicatena	0.398089077
Eubacterium sp. MSJ-33	[Clostridium] scindens	0.320127526
Eubacterium sp. MSJ-33	Roseburia sp. NSJ-69	0.373373944
Eubacterium sp. MSJ-33	Dysosmobacter welbionis	0.300384964
Eubacterium sp. MSJ-33	Ruthenibacterium lactatiformans	0.30998002
Eubacterium sp. MSJ-33	Longicatena caecimuris	0.333775933
Eubacterium sp. NSJ-61	Blautia hansenii	0.345276075
Eubacterium sp. NSJ-61	Blautia massiliensis	0.455474004
Eubacterium sp. NSJ-61	Blautia producta	0.40720217
Eubacterium sp. NSJ-61	Coprococcus sp. ART55/1	0.357977874
Eubacterium sp. NSJ-61	Dorea longicatena	0.438786238
Eubacterium sp. NSJ-61	Enterocloster clostridioformis	0.432972121
Eubacterium sp. NSJ-61	[Clostridium] hylemonae	0.410346806
Eubacterium sp. NSJ-61	[Clostridium] scindens	0.479017009
Eubacterium sp. NSJ-61	Lachnoclostridium sp. YL32	0.399769728
