	gene	taxa	r.sqr	r.sqr.adj	pval	padj	ci.lower	ci.upper	sigma	sigma.flag	Bonferonni_global	BY_global	BH_global
340	MRM3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.819559523	0.776253808	0	0	520094.6316	520931.2552	3.470456826	0	0	0	0
346	MRPS18B	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.48550388	0.468354009	0	0	14845.33484	16154.19777	5.429385668	0	0	0	0
348	MST1R	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.84710922	0.836565028	0	0	1852819.551	1853414.09	2.466249774	0	0	0	0
349	MST1R	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.84710922	0.836565028	0	0	-272004.9517	-271555.5819	2.466249774	0	0	0	0
350	MSX2	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.484520961	0.385390377	0	0	-3221080.464	-3165943.305	4.820383575	0	0	0	0
354	MTR	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.306779582	0.283672235	0	0	40334.93325	41067.51537	7.998196282	0	0	0	0
355	MUC5AC	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.538874658	0.523503814	0	0	-21459.61425	-20543.22576	5.029096923	0	0	0	0
358	MYL3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.934640443	0.922071298	0	0	1348896.166	1349434.376	2.232585913	0	0	0	0
361	NACA	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.400401957	0.380415355	0	0	104254.1321	105752.2253	6.214345245	0	0	0	0
367	NCSTN	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.375876566	0.355072451	0	0	31149.4499	32234.82722	4.50232938	0	0	0	0
370	NDUFB4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.784119733	0.769231439	0	0	312134.243	312819.6333	2.843115271	0	0	0	0
380	NOC4L	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.467044661	0.449279483	0	0	254720.1084	256684.1188	5.54052175	0	0	0	0
381	NOL8	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.988147329	0.975504481	0	0	4269699.982	4270153.24	1.880189712	0	0	0	0
383	NR2C2AP	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.35000483	0.328338324	0	0	44565.42505	46004.64418	5.970125294	0	0	0	0
386	NTHL1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.42086594	0.401561471	0	0	-7318641.135	-7316122.78	7.104342607	0	0	0	0
392	NXPE2	"Fungi,Ascomycota,Sordariomycetes"	0.907519421	0.849110634	0	0	467516946.6	467543279.4	2.965493497	0	0	0	0
393	OIP5	"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium venenatum"	0.718021828	0.650347066	0	0	-102521822.3	-101649117.3	5.292317508	0	0	0	0
396	OSBPL11	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.326482792	0.304032218	0	0	25789.05684	27176.97113	5.757304085	0	0	0	0
399	PAFAH1B1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.514295778	0.442339597	0	0	-1904.990744	-1760.47992	0.599455434	0	0	0	0
401	PBLD	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.291787765	0.186867434	0	0	64895.78952	65265.52417	1.533722105	0	0	0	0
402	PCGF5	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.196303331	0.110192974	0	0	-19571.58199	-18491.87998	7.034338177	0	0	0	0
409	PELI1	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.498527672	0.402090686	0	0	191819.5549	192075.9275	5.564499152	0	0	0	0
417	PMPCB	"Bacteria,Firmicutes,Bacilli"	0.455709688	0.266391319	0	0	662.3200125	679.5513461	0.59410531	0	0	0	0
419	PNISR	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae"	0.153634722	0.095264702	0	0	1895704266	1896600360	8.963656866	0	0	0	0
423	POU2F1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.616250447	0.603458795	0	0	36486.40622	37477.6333	4.111778214	0	0	0	0
426	PPIL4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.992521904	0.990727161	0	0	11768397.76	11768620.6	0.40974411	0	0	0	0
432	PRDX3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.955885982	0.937839339	0	0	194298.059	194371.5664	0.304920969	0	0	0	0
434	PRKAR2B	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.479889665	0.462552654	0	0	203967.1515	204855.6207	3.685521347	0	0	0	0
436	PRKN	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.444492628	0.337664287	0	0	36685.50074	36817.53647	5.396481218	0	0	0	0
440	PROM1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.753153806	0.744925599	0	0	-67176.68925	-65360.85381	3.328816567	0	0	0	0
442	PRPF6	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0.486795693	0.431809517	0	0	-123474.1882	-123025.9626	0.675637914	0	0	0	0
443	PRPS1	"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium venenatum"	0.152613324	0.094172864	0	0	-4067724.9	-3925064.503	0.865130921	0	0	0	0
444	PRRC2A	"Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae"	0.938202778	0.899172954	0	0	67651.90733	68735.90791	1.518532834	0	0	0	0
445	PRSS33	"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium venenatum"	0.308041997	0.23390364	0	0	17819921.94	18854743.83	6.275437584	0	0	0	0
446	PSEN2	"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium venenatum"	0.505810126	0.387204556	0	0	-854606330.1	-853706435	5.457205802	0	0	0	0
449	PSMD1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.447353544	0.341075379	0	0	17377.89893	17545.28967	0.694365215	0	0	0	0
455	PTPRA	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.710709399	0.701066379	0	0	598100.8688	598882.7349	3.24331348	0	0	0	0
456	PUSL1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium"	0.597775425	0.520424546	0	0	-4079076.044	-4074788.845	4.441633364	0	0	0	0
457	QPCT	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae"	0.518487443	0.502437025	0	0	1063221110	1063799223	5.782883111	0	0	0	0
458	QPCT	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.518487443	0.502437025	0	0	3108475.357	3109869.437	5.782883111	0	0	0	0
463	RAP2C	"Fungi,Basidiomycota"	0.083768017	-0.014399696	0	0	-1740227.87	-1696808.442	7.499245312	0	0	0	0
464	RASSF2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.441762432	0.423154514	0	0	28746.1923	29895.59986	4.767937701	0	0	0	0
465	RBBP7	"Bacteria,Actinobacteria,Coriobacteriia"	0.372941526	0.329696114	0	0	-2045.147423	-1870.08733	0.835583442	0	0	0	0
466	RBM45	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.413143016	0.393581117	0	0	-354406.3006	-353095.4314	6.339365261	0	0	0	0
467	RBMS2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.831214794	0.7987561	0	0	-792573.3444	-792128.8257	4.895273199	0	0	0	0
471	RECQL5	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.126248544	0.097123496	0	0	-2372341.356	-2369031.484	9.337230761	0	0	0	0
474	RHBDD2	"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium venenatum"	0.483787969	0.359897081	0	0	-9645829565	-9644719382	6.732446632	0	0	0	0
479	ROMO1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.353806256	0.284571212	0	0	3691752.866	3694769.809	8.510870008	0	0	0	0
480	RPA2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.429595801	0.410582327	0	0	110420.9685	111888.7779	6.088722444	0	0	0	0
481	RPL10A	"Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens"	0.402585277	0.28769783	0	0	-38884.30911	-38670.52345	0.852362128	0	0	0	0
483	RPL26L1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.17302778	0.14546204	0	0	1229657.52	1230509.051	8.482499889	0	0	0	0
484	RPL29	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.30030286	0.276979622	0	0	19290.40283	20907.43825	6.707737471	0	0	0	0
489	RPLP0P6	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae"	0.928706317	0.907912326	0	0	256797.6878	256851.4665	2.872782199	0	0	0	0
491	RPS15A	"Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens"	0.2463341	0.194357142	0	0	-4644.165027	-4450.028875	0.77391113	0	0	0	0
494	RPS29	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.914144715	0.897634083	0	0	163674.9595	163916.9096	2.410176177	0	0	0	0
495	RPS29	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.914144715	0.897634083	0	0	51164.93902	51604.09182	2.410176177	0	0	0	0
501	RTP4	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.692577244	0.659639092	0	0	-1644.560103	-1598.228711	1.893627543	0	0	0	0
504	RWDD2B	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0.736362051	0.644661894	0	0	-82948.19339	-80170.14051	4.18403893	0	0	0	0
517	SERPINA5	"Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella aerofaciens"	0.573140325	0.55891167	0	0	20255647.7	20256940.15	5.152288685	0	0	0	0
518	SERPINB1	"Bacteria,Bacteroidetes"	0.573368585	0.491324082	0	0	-6592.667648	-6572.702423	1.015841952	0	0	0	0
519	SERPINB6	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0.030989561	-0.035838746	0	0	43842.36621	44754.22272	1.248136154	0	0	0	0
520	SEZ6L2	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.158492382	-0.003336006	0	0	2849.752216	3015.624448	6.779425583	0	0	0	0
521	SF1	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.997441943	0.995043764	0	0	-262187.757	-262166.7223	0.85971662	0	0	0	0
523	SGSM3	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.478931899	0.461562963	0	0	-85564.30221	-84700.95525	4.738255679	0	0	0	0
529	SIGLEC5	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia"	0.936883931	0.902170093	0	0	1157640.305	1158014.319	2.150424631	0	0	0	0
532	SKA1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia"	0.99855617	0.99720258	0	0	-3517033.936	-3516878.825	0.891822783	0	0	0	0
533	SLC1A1	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter"	0.907247294	0.884986645	0	0	-64933508.77	-64910311.3	1.124435122	0	0	0	0
535	SLC25A28	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0.481138802	0.381357802	0	0	1516466883	1516607187	6.439784746	0	0	0	0
538	SLC35D2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.411825923	0.24027515	0	0	-85340.70441	-83785.10086	7.522900652	0	0	0	0
540	SLC37A1	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.243178925	0.131057284	0	0	-84499.83383	-83296.06809	7.842622479	0	0	0	0
541	SLC6A6	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0.215067006	0.130967043	0	0	-707294.5308	-702148.6941	7.694743936	0	0	0	0
542	SLC6A9	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae"	0.646180812	0.561264207	0	0	44442.74891	44509.81572	3.582292566	0	0	0	0
545	SLIRP	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.836461511	0.825182994	0	0	-223619.8545	-223059.6033	3.074793188	0	0	0	0
546	SMARCAL1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.663397316	0.652177227	0	0	-1217700.094	-1216511.773	4.929359167	0	0	0	0
547	SMIM11A	"Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia restricta"	0.209788306	0.125122767	0	0	-2086089.659	-2057681.541	4.908432289	0	0	0	0
551	SNRPB	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.521547812	0.505599406	0	0	683123.4857	684234.4773	4.608582148	0	0	0	0
553	SOD3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.115256975	0.085765541	0	0	290390.7178	290710.3726	3.499589051	0	0	0	0
556	SPATA31E1	"Fungi,Ascomycota,Sordariomycetes"	0.334878308	0.26361527	0	0	42864060.75	42873105.62	1.018598461	0	0	0	0
557	SPATS2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.53416606	0.518638262	0	0	2314216.937	2316347.359	3.917227587	0	0	0	0
558	SPG21	"Bacteria,Firmicutes"	0.353310025	0.284021813	0	0	-2819.631562	-2692.202087	6.804484266	0	0	0	0
561	SRC	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.257663834	0.178127816	0	0	-616.6998395	-572.7920804	1.270322992	0	0	0	0
566	STARD13	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.463929685	0.384511861	0	0	4019.843656	4209.680081	4.120360712	0	0	0	0
571	SURF4	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.846186758	0.835578948	0	0	-479320.27	-478857.0546	2.542237516	0	0	0	0
573	TANC1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.486729838	0.469620833	0	0	501269.106	502445.9112	4.881587678	0	0	0	0
576	TARDBP	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.814394149	0.760259109	0	0	-460407.3307	-453940.4169	0.565371973	0	0	0	0
577	TBC1D14	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.436920365	0.418151044	0	0	-8404.708445	-7597.983942	4.427498071	0	0	0	0
581	THAP12	"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium venenatum"	0.180646546	0.092858676	0	0	34954978.86	36126694.04	7.10559527	0	0	0	0
582	TIFAB	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0.880645927	0.857693221	0	0	3824799.061	3826745.021	2.663602953	0	0	0	0
583	TIGAR	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.443601314	0.425054691	0	0	81208.66908	82545.34525	5.54162563	0	0	0	0
585	TKT	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.324969154	0.278415303	0	0	2008.491594	2106.669095	0.639633655	0	0	0	0
586	TLDC1	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.90311146	0.874852302	0	0	814635.4747	815088.5478	2.486574325	0	0	0	0
590	TMED10	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.656850998	0.574495238	0	0	43804.3894	43918.81776	0.628010364	0	0	0	0
592	TMEM160	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.802572341	0.795991419	0	0	94769.42934	96007.77126	2.278826082	0	0	0	0
593	TMEM263	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.863999258	0.824332375	0	0	1436755.008	1437393.71	2.649445589	0	0	0	0
594	TMEM41A	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.106475897	0.044853545	0	0	45682.52329	49073.31857	9.565516962	0	0	0	0
597	TNFAIP8L1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium"	0.311107129	0.209048926	0	0	39386.47963	39725.83134	6.764507651	0	0	0	0
601	TONSL	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0.211900311	0.127461058	0	0	7128381.327	7133381.188	7.536595259	0	0	0	0
606	TPRG1L	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.245533279	0.220384388	0	0	-148349.0838	-146912.648	5.958579949	0	0	0	0
616	TRIM47	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0.463014948	0.359748592	0	0	75820.39409	80897.80685	6.949889965	0	0	0	0
618	TRMT11	"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium venenatum"	0.172861441	0.115817402	0	0	-1050969568	-1049663319	7.921441345	0	0	0	0
620	TRPA1	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae"	0.057993274	-0.006972707	0	0	1299.168811	1437.95825	7.415660699	0	0	0	0
623	TTC33	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae"	0.692795236	0.523832616	0	0	192053.4375	192160.6481	5.727039673	0	0	0	0
625	TUBB1	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae"	0.80456521	0.791086949	0	0	350069869.4	350592120.5	5.224999437	0	0	0	0
626	TUBGCP5	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.317798265	0.27074987	0	0	4717556.686	4718275.614	7.161577378	0	0	0	0
629	UBE2S	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Saccharomycodes,Saccharomycodes ludwigii"	0.067372158	0.036284563	0	0	-536062264.3	-535518748.2	9.688056905	0	0	0	0
632	UQCC2	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.788091103	0.765386578	0	0	-2196229.055	-2195583.067	3.545340071	0	0	0	0
633	URGCP	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.161727275	0.13378485	0	0	662124.8566	664873.9227	7.755183156	0	0	0	0
638	UXS1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Saccharomycodes,Saccharomycodes ludwigii"	0.488909586	0.453661971	0	0	6220953.778	6631208.179	7.307725049	0	0	0	0
639	VIM	"Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae"	0.344677992	0.218654528	0	0	37161983.39	37303618.89	1.000141393	0	0	0	0
641	VPS26C	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.654010597	0.642477617	0	0	634264.1573	635225.9705	3.989764508	0	0	0	0
642	VPS4B	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia massiliensis"	0.892992629	0.825409026	0	0	-1174598.188	-1173996.629	0.383846177	0	0	0	0
644	VSNL1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.851791116	0.84685082	0	0	38425.77557	39873.3219	2.658230046	0	0	0	0
647	WDR59	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.232312186	0.206722592	0	0	29120.17645	29445.33712	4.343058752	0	0	0	0
652	YAP1	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae"	0.641915733	0.573053374	0	0	-31883.01048	-31731.97729	0.642315627	0	0	0	0
655	YLPM1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.888462661	0.84283375	0	0	36636.95616	36756.50088	0.495891765	0	0	0	0
658	ZC2HC1A	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus oralis"	0.350293712	0.328636836	0	0	-102992.9438	-101892.4569	6.039736448	0	0	0	0
659	ZDHHC12	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.191685944	0.105080866	0	0	-16435.51346	-16333.89535	4.153271239	0	0	0	0
661	ZFYVE28	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.735698094	0.684870804	0	0	373247.6895	373403.9604	3.391822967	0	0	0	0
335	MLX	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.206122677	0.1796601	2.68E-303	3.44E-303	24539.15114	27266.82649	7.694839309	0	4.78E-297	1.79E-301	1.19E-302
52	ATP13A2	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum"	0.0688337	-0.030934117	8.75E-275	2.36E-274	-12288.23888	-10999.56793	8.415845224	0	1.56E-268	5.77E-273	3.85E-274
324	MED4	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Saccharomycodes,Saccharomycodes ludwigii"	0.527353925	0.511599055	7.79E-273	7.79E-273	-3404736.378	-3046464.757	6.387407056	0	1.39E-266	5.13E-271	3.43E-272
6	ABCF1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes"	0.104506576	0.074656795	5.40E-267	8.51E-267	2903.947828	3249.427292	0.69986755	0	9.62E-261	3.55E-265	2.37E-266
167	DPT	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.556211685	0.508662937	4.62E-263	5.67E-263	6096.861923	6827.970491	7.282909776	0	8.23E-257	3.03E-261	2.02E-262
279	ITPK1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.4206112	0.40129824	2.10E-255	2.85E-255	7342.007345	8236.444529	3.710277296	0	3.74E-249	1.37E-253	9.17E-255
236	GPSM2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.227367814	0.174082836	4.97E-244	8.05E-244	-4.661378751	-4.144064242	0.005647944	0	8.86E-238	3.23E-242	2.16E-243
