	gene	taxa	r.sqr	r.sqr.adj	pval	padj	ci.lower	ci.upper	sigma	sigma.flag	Bonferonni_global	BY_global	BH_global
752	PDZK1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans"	0.497015369	0.34393309	0	0	-1572611.936	-1569312.014	7.254532918	0	0	0	0
753	PEG10	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum"	0.470111868	0.400126644	0	0	2686.620641	2894.348197	3.112583356	0	0	0	0
759	PEX2	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus"	0.244141534	0.110754746	0	0	185107.406	185824.6162	8.169364193	0	0	0	0
762	PGLS	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.735628198	0.676279426	0	0	-3904902.333	-3904727.066	2.432502657	0	0	0	0
766	PI4K2B	"Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae"	0.549661826	0.542028975	0	0	378625.2093	380692.5858	2.964351959	0	0	0	0
773	PLCB1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae"	0.074448482	0.025735244	0	0	220061.0969	223469.4383	8.798540976	0	0	0	0
783	PPIP5K2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.377738028	0.308597809	0	0	34602.75714	34622.04662	0.697663973	0	0	0	0
786	PPP1R1A	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.977733062	0.973279675	0	0	12992.33321	13039.05098	0.616993459	0	0	0	0
789	PPP6R3	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A,Methanobrevibacter_A smithii_A"	0.677214865	0.58793387	0	0	-1155480.401	-1153725.501	0.773932573	0	0	0	0
793	PREX2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.259252406	0.246697362	0	0	-83590.60971	-81470.0437	7.464813416	0	0	0	0
797	PRKN	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.268413189	0.216156988	0	0	3595.227031	3747.869552	6.300230118	0	0	0	0
800	PRNP	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Coprococcus,Coprococcus catus"	0.109313918	0.045693483	0	0	120928.6837	123979.923	7.22708483	0	0	0	0
801	PROS1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.593678012	0.531166937	0	0	-31750.78949	-31684.02087	0.804699808	0	0	0	0
802	PRTN3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.258440348	0.24587154	0	0	5009.922178	5324.801796	4.664459735	0	0	0	0
809	PTDSS2	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A,Methanobrevibacter_A smithii_A"	0.439515577	0.340606561	0	0	641512.0617	657466.8909	6.991797086	0	0	0	0
811	PTK2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.338144138	0.277975423	0	0	-21150.00226	-21004.70881	0.577034535	0	0	0	0
815	PTRH2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.375941971	0.365364717	0	0	-5839.616022	-5477.502793	4.415557238	0	0	0	0
820	PYCARD	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.624150482	0.604368929	0	0	29512.81062	30037.92129	2.08548279	0	0	0	0
826	RAB2B	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.308243416	0.245356454	0	0	249154.7855	251249.8425	8.320542014	0	0	0	0
828	RABGGTA	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.538188634	0.467140732	0	0	80068.36585	80113.82394	0.633308244	0	0	0	0
829	RAD1	"Fungi,Ascomycota,Sordariomycetes"	0.086466769	0.038386073	0	0	-1174874.556	-1145166.862	8.179074932	0	0	0	0
830	RAD17	"Fungi,Ascomycota,Sordariomycetes,Sordariales"	0.46221876	0.367316188	0	0	791968.7703	862682.8506	4.521865588	0	0	0	0
831	RAP2C	"Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia restricta"	0.141422967	0.096234702	0	0	-689529.7981	-659899.5641	6.991745092	0	0	0	0
834	RASA4B	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae"	0.156041484	0.141737102	0	0	2743187.341	2746006.534	7.333932435	0	0	0	0
835	RASGRP2	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae"	0.300437369	0.288580375	0	0	37230.14786	37345.61365	7.134312374	0	0	0	0
836	RASL12	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans"	0.591240155	0.519106065	0	0	-2512398.946	-2510251.235	4.721518774	0	0	0	0
838	RBBP9	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum"	0.208884307	0.195475567	0	0	-7376.085954	-6959.168652	6.263921856	0	0	0	0
839	RBKS	"Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pseudocatenulatum"	0.493543869	0.484959867	0	0	-92223.92123	-92020.51371	3.076533007	0	0	0	0
843	RBPJ	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,Parabacteroides distasonis"	0.191847345	0.163980012	0	0	-284629.6578	-282513.1889	7.408964782	0	0	0	0
849	RERE	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus"	0.225857993	0.170562135	0	0	-16822.66008	-16608.55665	8.037066362	0	0	0	0
852	RFXANK	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola vulgatus"	0.517991161	0.483561958	0	0	-44475.74688	-44387.2867	2.721389786	0	0	0	0
855	RHBDF2	"Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,NA,Methanomassiliicoccaceae archaeon UBA71"	0.879878824	0.82839832	0	0	-29059848.8	-29039632.16	1.658272473	0	0	0	0
860	RNF135	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0.33939142	0.207269704	0	0	-2722797.52	-2718512.067	7.634169165	0	0	0	0
867	RPL36A	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.90853421	0.89446255	0	0	4269.73399	4359.46705	1.194941422	0	0	0	0
870	RPLP0P6	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Vescimonas,Vescimonas coprocola"	0.51211918	0.437060592	0	0	-3461845.068	-3458533.939	5.826823664	0	0	0	0
871	RPLP0P6	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae"	0.51211918	0.437060592	0	0	94371.40426	94465.1525	5.826823664	0	0	0	0
877	RPS2	"Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae"	0.115653899	0.069109367	0	0	42967.49964	43097.39336	0.571763343	0	0	0	0
879	RPS5	"Bacteria,Actinobacteria,Coriobacteriia"	0.19420595	0.166419949	0	0	-51656.79069	-51562.31053	0.74754435	0	0	0	0
892	SCCPDH	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.26479348	0.252332353	0	0	-196755.8958	-196345.4534	6.080075873	0	0	0	0
895	SDSL	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.808114902	0.760143627	0	0	-2493588.856	-2493413.034	2.440213566	0	0	0	0
898	SELENOW	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.489194763	0.480537047	0	0	-12408.63798	-12093.31452	3.787401429	0	0	0	0
901	SERPINA5	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans"	0.351985082	0.341001778	0	0	376582.5016	379512.202	6.440640424	0	0	0	0
903	SERPINF1	"Bacteria,Firmicutes"	0.204909479	0.177492565	0	0	207.0357559	223.9942519	1.172780824	0	0	0	0
904	SERPINF2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.360907149	0.289896832	0	0	-1920.936247	-1848.314087	0.875246963	0	0	0	0
915	SINHCAF	"Bacteria,Actinobacteria,Coriobacteriia,Eggerthellales,Eggerthellaceae"	0.307448385	0.230498206	0	0	-3503623.498	-3502490.509	5.815903163	0	0	0	0
919	SLC12A2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.375140248	0.364549404	0	0	470.4794235	500.8776223	1.094049409	0	0	0	0
921	SLC25A21	"Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici"	0.268212166	0.171560942	0	0	3690.042217	3816.728626	5.228906737	0	0	0	0
930	SLC37A1	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A,Methanobrevibacter_A smithii_A"	0.192628697	0.150135471	0	0	-824140.1857	-806239.059	7.789764363	0	0	0	0
931	SLC39A4	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.142475137	0.064518331	0	0	60817.25639	60992.68137	7.670409822	0	0	0	0
933	SLC4A7	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus"	0.275780799	0.195311999	0	0	465152.36	465785.6681	7.230966842	0	0	0	0
934	SLC4A7	"Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia,Pyricularia pennisetigena"	0.275780799	0.195311999	0	0	-157491152.2	-157415167.4	7.230966842	0	0	0	0
935	SLC50A1	"Bacteria,Proteobacteria,Gammaproteobacteria"	0.246747656	0.17827017	0	0	5.714422558	5.779112645	0.005075452	0	0	0	0
936	SLC9A3R1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella intermedia"	0.09731567	0.082015935	0	0	-1273.700532	-1221.829722	0.823659099	0	0	0	0
952	SRC	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.206720557	0.118578397	0	0	-342.2605544	-310.2232448	1.133277552	0	0	0	0
953	SRCIN1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.082805943	0.067260282	0	0	-139930.8805	-138464.8829	8.764090378	0	0	0	0
954	SREK1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida dubliniensis"	0.272018377	0.220019689	0	0	-2182186.774	-2089558.77	6.519264109	0	0	0	0
960	STAG2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.420295968	0.410470476	0	0	14718.96963	15557.17895	3.328957571	0	0	0	0
966	STRN4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.169081725	0.140429371	0	0	-10108.15035	-10001.23515	0.639165101	0	0	0	0
967	STS	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola"	0.211520395	0.139840431	0	0	-67140.9788	-66871.62992	8.689443105	0	0	0	0
969	STX10	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.412668403	0.40271363	0	0	47916.85925	49156.86001	4.924676677	0	0	0	0
970	STX11	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.552283775	0.502537527	0	0	-24639.03471	-24169.63092	6.514800456	0	0	0	0
971	STX2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.452150938	0.402346478	0	0	-34324.3727	-33854.05838	5.712060781	0	0	0	0
982	TALDO1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas"	0.420417919	0.379019199	0	0	-1885.217009	-1810.202391	0.519181466	0	0	0	0
990	TEDC2	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0.145260998	0.130773896	0	0	-72024.64253	-66992.66573	8.955536901	0	0	0	0
992	TENT2	"Fungi,Ascomycota,Sordariomycetes,Sordariales"	0.268041191	0.186712435	0	0	-61747796.55	-61657730	5.715477041	0	0	0	0
995	TFPI2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.850036028	0.800048037	0	0	249218.4653	249789.5014	3.002023123	0	0	0	0
996	TFPT	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.231693117	0.176814054	0	0	37685.8902	37888.08352	7.198277059	0	0	0	0
1001	TIFAB	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,[Clostridium] innocuum"	0.636670435	0.588683511	0	0	4607395.445	4609287.605	3.370722467	0	0	0	0
1002	TIGAR	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans"	0.151380646	0.136997267	0	0	47803.03461	50664.03832	6.289617961	0	0	0	0
1003	TINAG	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera stadtmanae"	0.334914825	0.261016472	0	0	-2255770.566	-2203378.639	5.195518737	0	0	0	0
1005	TLK1	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales"	0.178558408	0.08728712	0	0	-18095.68252	-16619.07474	8.815959521	0	0	0	0
1010	TMBIM6	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus"	0.644448558	0.555560697	0	0	-1173247.013	-1172860.133	4.426038655	0	0	0	0
1017	TMEM129	"Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Candidatus Methanomethylophilaceae"	0.513409112	0.427540131	0	0	-15181586.37	-15097346.02	5.651949726	0	0	0	0
1019	TMEM141	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.322617871	0.261037678	0	0	151184.4364	151612.2986	5.962823615	0	0	0	0
1020	TMEM171	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.205614249	0.192150084	0	0	22897.20091	23909.68755	7.29392747	0	0	0	0
1021	TMEM171	"Bacteria,Firmicutes,Negativicutes,Selenomonadales"	0.205614249	0.192150084	0	0	82311.87514	86429.58624	7.29392747	0	0	0	0
1024	TMEM62	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.22674096	0.213634875	0	0	34647.34291	35168.97196	6.215517085	0	0	0	0
1025	TMEM65	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.965305252	0.950436075	0	0	32084.86408	32166.12972	1.04050367	0	0	0	0
1034	TOM1L2	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,Methanosphaera sp900322125"	0.453608002	0.3024783	0	0	-12552258.81	-12501889.55	6.975328928	0	0	0	0
1036	TOR1AIP2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Coprococcus,Coprococcus catus"	0.198277871	0.17063228	0	0	621608.6206	621864.017	0.613519826	0	0	0	0
1037	TOR3A	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.526509356	0.483464752	0	0	-173180.1223	-172270.9782	4.779508213	0	0	0	0
1038	TPD52L1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.460975579	0.44238853	0	0	179542.9559	181122.5373	6.273324813	0	0	0	0
1039	TPD52L1	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae"	0.460975579	0.44238853	0	0	1904.066568	2006.014779	6.273324813	0	0	0	0
1042	TPP1	"Bacteria,Proteobacteria"	0.172924391	0.113847562	0	0	458.615817	471.1799933	0.979511221	0	0	0	0
1044	TPSG1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans"	0.289443388	0.180126986	0	0	-662514.0072	-659953.7374	5.628485946	0	0	0	0
1046	TRAF3IP3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.384144332	0.3737061	0	0	-12922.3969	-12462.70671	5.55652808	0	0	0	0
1051	TRARG1	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.984509848	0.981032467	0	0	20013.10605	20065.37015	0.70256138	0	0	0	0
1060	TRPA1	"Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia"	0.179919058	0.105366245	0	0	669469.3732	738317.0562	8.151517659	0	0	0	0
1062	TSEN34	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.285536169	0.273426612	0	0	96278.98682	96684.67368	5.653780635	0	0	0	0
1063	TSEN34	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.285536169	0.273426612	0	0	126583.6941	128007.2783	5.653780635	0	0	0	0
1071	TUBGCP6	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.330077095	0.306976305	0	0	-12474.03391	-11323.45071	6.048790341	0	0	0	0
1072	TUT1	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pasteurianus"	0.09391474	0.029194364	0	0	135534.4755	136271.1346	8.390897625	0	0	0	0
1078	UBE2L6	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.380006472	0.358627385	0	0	-9483.015688	-9179.373357	4.221667165	0	0	0	0
1080	UBE2U	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae"	0.540733355	0.4596863	0	0	-1043472.717	-1041017.78	6.276300761	0	0	0	0
1081	UBE2U	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans"	0.540733355	0.4596863	0	0	-4414490.733	-4411635.787	6.276300761	0	0	0	0
1083	UBR3	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.725991814	0.689802054	0	0	-48044.02812	-47854.65955	2.538457815	0	0	0	0
1084	UBXN8	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.300402731	0.208003092	0	0	-28213.20743	-27996.65013	7.709648682	0	0	0	0
1086	UMPS	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Lughvirus,Faecalibacterium virus Lugh"	0.170684516	0.14208743	0	0	-298120.971	-275133.9593	1.22363251	0	0	0	0
1088	UNC93B1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.681470356	0.652513116	0	0	-16335.84283	-16062.4539	3.283718987	0	0	0	0
1090	UQCC2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans"	0.178269325	0.164341687	0	0	45141.48473	47850.83871	5.956231852	0	0	0	0
1093	USP13	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera"	0.141771276	0.080469225	0	0	-64283360.38	-64236129.12	7.824796326	0	0	0	0
1103	VMA21	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.475506023	0.466616295	0	0	-15942.63985	-15499.00658	5.328551472	0	0	0	0
1104	VMAC	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli"	0.31966596	0.296206166	0	0	-3085.861518	-2925.732987	7.0015768	0	0	0	0
1108	VTN	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.517415661	0.463795179	0	0	-98869.94648	-98769.05309	1.211847064	0	0	0	0
1109	VWA5A	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.56188413	0.484569565	0	0	-50750.63948	-50578.37924	0.684133457	0	0	0	0
1110	VWA5A	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.56188413	0.484569565	0	0	22204.11748	22260.71567	0.684133457	0	0	0	0
1112	WASHC4	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.9208524	0.908675846	0	0	88666.73357	88945.3741	1.106623921	0	0	0	0
1118	WDR59	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.642992188	0.630681574	0	0	25161.05004	25354.94711	2.63419996	0	0	0	0
1121	WIPI1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.245646982	0.232861338	0	0	4033.181795	4404.31034	4.457685456	0	0	0	0
1123	WRAP73	"Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis"	0.156681208	0.112296009	0	0	-807072.5071	-803437.2087	6.234176847	0	0	0	0
1124	XRN1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.407505575	0.353642446	0	0	38830.18343	39051.19818	0.877762519	0	0	0	0
1126	YIF1A	"Bacteria,Proteobacteria,Alphaproteobacteria"	0.921955565	0.908183017	0	0	4922.078125	5009.755892	1.157944935	0	0	0	0
1127	YIPF1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.72594434	0.701030189	0	0	-46093.07464	-45631.78788	1.832005462	0	0	0	0
1128	YOD1	"Bacteria,Firmicutes,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas,Megamonas funiformis"	0.161518285	0.06835365	0	0	306240.6282	311574.041	9.146261732	0	0	0	0
1141	ZNF706	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.121328341	0.106435601	0	0	-12126.93897	-11904.80247	7.994825717	0	0	0	0
1142	ZNF768	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae"	0.417976085	0.387343247	0	0	-848221.7409	-845469.3756	7.251618738	0	0	0	0
727	P2RY13	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Alistipes onderdonkii"	0.337474164	0.277244542	8.86E-307	1.09E-306	-9453.044084	-8512.545442	4.672520166	0	1.68E-300	6.58E-305	4.38E-306
286	DNAJB5	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.069408043	-0.015191226	4.77E-302	3.13E-301	-6247.526872	-5621.31072	8.605788844	0	9.07E-296	3.54E-300	2.35E-301
47	ANKRD27	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum"	0.57522543	0.560578031	6.07E-295	7.35E-295	-3434.851713	-3086.620133	4.011016789	0	1.15E-288	4.49E-293	2.99E-294
553	LDB1	"Fungi,Ascomycota,Sordariomycetes,Sordariales"	0.040566974	-0.009929501	3.20E-268	3.27E-268	-1319120.385	-1179178.08	9.044581523	0	6.08E-262	2.34E-266	1.56E-267
984	TATDN3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.443497106	0.381663451	1.27E-251	1.71E-251	2381.459648	2673.905416	4.012180588	0	2.42E-245	9.23E-250	6.14E-251
142	CAPN15	"Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae"	0.108515949	0.093406049	1.31E-249	2.73E-249	12208.76399	13714.46984	6.627783173	0	2.48E-243	9.48E-248	6.30E-249
799	PRND	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium pseudoperiodonticum"	0.552124662	0.511408723	1.49E-245	1.54E-245	6505.678983	7315.094644	3.696967185	0	2.83E-239	1.08E-243	7.16E-245
406	GPC4	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.300611115	0.288757066	1.81E-235	2.40E-235	7332.590694	8265.633855	3.705591189	0	3.43E-229	1.30E-233	8.65E-235
713	OGFOD1	"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus"	0.093051669	0.077679664	6.23E-212	6.29E-212	-596259.4124	-525495.4648	7.882505435	0	1.18E-205	4.43E-210	2.95E-211
922	SLC25A36	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Flavonifractor,Flavonifractor plautii"	0.155716929	0.141407046	2.10E-211	3.77E-211	11028.45795	12515.56679	5.906069162	0	4.00E-205	1.50E-209	9.95E-211
