	gene	taxa	r.sqr	r.sqr.adj	pval	padj	ci.lower	ci.upper	sigma	sigma.flag	Bonferonni_global	BY_global	BH_global
1065	PTGIS	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium"	0.392346731	0.371748315	0	0	37730.35202	37862.94413	4.844941945	0	0	0	0
1066	PTGIS	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.392346731	0.371748315	0	0	32464.92303	32597.53606	4.844941945	0	0	0	0
1069	PTMS	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.385895095	0.3310643	0	0	31221.40008	31518.86402	0.599198098	0	0	0	0
1071	PTPN6	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.386346127	0.331555602	0	0	-2016.880868	-1932.527805	0.706401752	0	0	0	0
1074	PTPRM	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae"	0.750766679	0.676526966	0	0	20454.00161	20574.50592	3.953439675	0	0	0	0
1075	PUDP	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.131497555	0.086575015	0	0	-73783.3096	-71300.36904	0.71708371	0	0	0	0
1078	PWP1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.500173175	0.465097609	0	0	-112488.9834	-110573.0418	0.54892881	0	0	0	0
1079	PWWP2B	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] torques"	0.151982732	0.137849111	0	0	11789.43193	12074.49466	4.48932981	0	0	0	0
1080	PYHIN1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans"	0.241352267	0.228708138	0	0	330487.4506	347837.524	5.909862086	0	0	0	0
1082	PYURF	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.810108018	0.789392529	0	0	152930.4232	154185.9927	2.397290903	0	0	0	0
1083	QARS	"Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii"	0.699417729	0.601401771	0	0	78199.2585	78289.46268	0.273427882	0	0	0	0
1086	RAB1A	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.410683019	0.321729513	0	0	124355.4461	126545.5725	0.637233468	0	0	0	0
1087	RAB2B	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.523554984	0.515614234	0	0	-141741.8723	-139842.7461	3.626050124	0	0	0	0
1088	RAB2B	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.523554984	0.515614234	0	0	30713.45527	31249.5795	3.626050124	0	0	0	0
1089	RAB2B	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.523554984	0.515614234	0	0	-760075.0256	-747418.9212	3.626050124	0	0	0	0
1091	RABAC1	"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium venenatum"	0.316834149	0.305448052	0	0	94861.63357	104558.601	4.71461597	0	0	0	0
1092	RABL6	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0.114942465	0.069163627	0	0	21270.96263	21789.08905	2.031578196	0	0	0	0
1093	RAN	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.225551405	0.171204135	0	0	-52364.79678	-51136.08752	0.349085833	0	0	0	0
1095	RAPGEFL1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.252446301	0.227105498	0	0	13602.93845	14481.37475	6.053718898	0	0	0	0
1096	RARRES1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.454766641	0.445679419	0	0	-366840.0724	-355378.4227	3.310172803	0	0	0	0
1099	RASL11A	"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter sp. JS3051"	0.751562702	0.684277601	0	0	-2335848.805	-2333823.957	4.220179172	0	0	0	0
1100	RASL11A	"Fungi,Ascomycota,Sordariomycetes,Sordariales"	0.751562702	0.684277601	0	0	12153876.17	12161091.48	4.220179172	0	0	0	0
1105	RBM17	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia massiliensis"	0.279978259	0.215690604	0	0	5201.212866	5436.964234	0.366739534	0	0	0	0
1114	RECK	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.491629149	0.483156302	0	0	420943.2722	433682.79	3.587730546	0	0	0	0
1115	REG1B	"Bacteria,Actinobacteria,Coriobacteriia"	0.567607046	0.511556108	0	0	-193082.7155	-192039.4351	5.109494355	0	0	0	0
1118	RERG	"Bacteria,Actinobacteria"	0.901001063	0.845155509	0	0	-506286.3402	-506064.5428	4.373613662	0	0	0	0
1119	RFESD	"Archaea,Euryarchaeota,Methanomicrobia"	0.339488772	0.280514555	0	0	1745248.607	1773433.163	4.409032482	0	0	0	0
1121	RHCE	"Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Pyriculariaceae,Pyricularia,Pyricularia pennisetigena"	0.629499242	0.538764362	0	0	179718.9986	190571.8106	3.812295333	0	0	0	0
1124	RHOBTB3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium"	0.30291877	0.254000789	0	0	-7892.607358	-7616.121296	6.778025385	0	0	0	0
1125	RHPN2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.271034895	0.219879449	0	0	1576.566619	1628.504791	0.80565689	0	0	0	0
1130	RNASEH1	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis"	0.309789417	0.248163472	0	0	-70093.55156	-68881.20745	3.602491445	0	0	0	0
1131	RNASEH1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus"	0.309789417	0.248163472	0	0	3063.27744	3224.009215	3.602491445	0	0	0	0
1134	RNF121	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.638598262	0.619905069	0	0	204115.1149	204741.2886	5.174012328	0	0	0	0
1135	RNF130	"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii"	0.584936044	0.555808749	0	0	-23166.32318	-22429.96127	2.058154777	0	0	0	0
1137	RNF167	"Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa"	0.347975369	0.302219254	0	0	-56184.55263	-54071.15491	7.204721671	0	0	0	0
1144	RPL38	"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii"	0.240416273	0.227756544	0	0	5140.583058	5382.147785	0.667746599	0	0	0	0
1148	RPS6KB2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.651120165	0.613060547	0	0	-115713.3625	-115129.6855	4.94547646	0	0	0	0
1149	RRBP1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Dorea,Dorea longicatena"	0.135379342	0.058181069	0	0	-34923.88346	-32032.16408	8.330873246	0	0	0	0
1157	RWDD3	"Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus salivarius"	0.115990309	0.07026567	0	0	-42359.71966	-39464.14909	8.345838777	0	0	0	0
1162	S1PR2	"Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae"	0.121125557	0.059450158	0	0	-151863.8091	-144728.5448	7.745937951	0	0	0	0
1165	SAP30	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae"	0.392114736	0.349456121	0	0	1776398.304	1784655.139	3.804201924	0	0	0	0
1169	SAT2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia,Blautia sp. SC05B48"	0.467613015	0.440075758	0	0	1305163.497	1311121.829	6.121090301	0	0	0	0
1170	SAT2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae"	0.467613015	0.440075758	0	0	27990.73219	28177.30839	6.121090301	0	0	0	0
1171	SAT2	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida dubliniensis"	0.467613015	0.440075758	0	0	803743.1077	816971.413	6.121090301	0	0	0	0
1173	SBF1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida"	0.198643738	0.157194277	0	0	-131368.6414	-129199.7066	1.455651952	0	0	0	0
1176	SCD5	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans"	0.118651959	0.073064991	0	0	922188.8606	944253.5416	7.515773521	0	0	0	0
1177	SCN5A	"Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium"	0.142074871	0.112992664	0	0	68000.00964	75301.31196	9.419053326	0	0	0	0
1178	SCNM1	"Viruses,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Roseolovirus,Human betaherpesvirus 7"	0.692109992	0.638821337	0	0	-47102.27402	-46636.02998	2.967512584	0	0	0	0
1180	SCYL2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium"	0.476780516	0.386223298	0	0	-7068.737044	-7049.216208	0.713295344	0	0	0	0
1181	SCYL2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.476780516	0.386223298	0	0	-6252.686569	-6233.162653	0.713295344	0	0	0	0
1183	SDHAF1	"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus puulaauensis"	0.998918234	0.99772456	0	0	-12147208.36	-12138833.64	1	2	0	0	0
1184	SDSL	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.233641238	0.194001992	0	0	-19389.38679	-18690.44329	1.343477387	0	0	0	0
1185	SDSL	"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter sp. JS3051"	0.233641238	0.194001992	0	0	24633.10006	25266.52435	1.343477387	0	0	0	0
1186	SEC24A	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides stercoris"	0.099727241	0.06920952	0	0	-26173.66223	-25844.61029	0.675362096	0	0	0	0
1187	SEC24C	"Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii"	0.391203205	0.299309349	0	0	24786.76868	24919.65229	0.391758383	0	0	0	0
1196	SERAC1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.520368191	0.477543923	0	0	-76440.3424	-76233.44653	4.906084678	0	0	0	0
1197	SERAC1	"Bacteria,Proteobacteria,Deltaproteobacteria"	0.520368191	0.477543923	0	0	-1068036.801	-1064664.661	4.906084678	0	0	0	0
1198	SERPINA1	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter"	0.380614535	0.325312261	0	0	609444.1079	610783.0049	0.60782112	0	0	0	0
1202	SESN3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae"	0.747861176	0.672755995	0	0	268585.669	270039.7331	4.34334101	0	0	0	0
1203	SETD2	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A,Methanobrevibacter_A smithii_A"	0.21147362	0.198331514	0	0	225564.4991	235570.2398	3.524096536	0	0	0	0
1204	SETD5	"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter sp. JS3050"	0.414770184	0.350926932	0	0	-314878.6112	-313149.7869	3.821579367	0	0	0	0
1205	SETD5	"Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas balearica"	0.414770184	0.350926932	0	0	-342711.2552	-339767.6159	3.821579367	0	0	0	0
1208	SFPQ	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.392872997	0.361469876	0	0	4769.974419	4825.852019	0.465958381	0	0	0	0
1210	SFXN2	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.541878725	0.50097504	0	0	719475.0983	733559.9387	3.966603214	0	0	0	0
1215	SHB	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida orthopsilosis"	0.503594902	0.439246093	0	0	3647635.768	3674750.666	6.453351448	0	0	0	0
1220	SIGLEC1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.838479233	0.794734025	0	0	-84522.63107	-77191.17569	2.117355249	0	0	0	0
1223	SIPA1L1	"Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae"	0.444939215	0.395380216	0	0	47986.07899	48552.04298	0.839879767	0	0	0	0
1225	SLAMF1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium"	0.320020784	0.296970641	0	0	20825.40068	21064.69086	5.866172413	0	0	0	0
1227	SLC12A7	"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Diaphorobacter nitroreducens"	0.253991942	0.215405318	0	0	-53539.6044	-52496.95976	0.972462677	0	0	0	0
1229	SLC25A24	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Roseburia"	0.186416105	0.14433418	0	0	-22148.8115	-22048.78427	0.413959119	0	0	0	0
1230	SLC26A3	"Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales"	0.283393093	0.205217794	0	0	102614.8048	103029.2369	1.623983689	0	0	0	0
1232	SLC29A3	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.67035374	0.581074545	0	0	-88034.30706	-87700.09912	4.286129214	0	0	0	0
1233	SLC2A10	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A,Methanobrevibacter_A smithii_A"	0.353460759	0.342685105	0	0	-924612.35	-909647.041	5.331097489	0	0	0	0
1236	SLC35E1	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.274756947	0.262669562	0	0	3790.019655	4202.132947	5.224325031	0	0	0	0
1240	SLC44A2	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium"	0.233837065	0.194207948	0	0	-19954.49979	-19821.66167	1.663666449	0	0	0	0
1243	SLC5A6	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.369953191	0.359452411	0	0	-472586.9603	-458873.9812	3.895963744	0	0	0	0
1245	SLC9A1	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A,Methanobrevibacter_A smithii_A"	0.235389936	0.18173309	0	0	-57408.59848	-53369.39191	1.438888034	0	0	0	0
1250	SMARCAL1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.46493353	0.446795684	0	0	-1223758.162	-1212126.523	3.332534482	0	0	0	0
1251	SMG5	"Archaea,Euryarchaeota,Methanomicrobia"	0.230107919	0.176080405	0	0	-417496.6685	-411027.3076	1.012030192	0	0	0	0
1253	SMIM12	"Bacteria,Proteobacteria,Deltaproteobacteria"	0.473210312	0.393694888	0	0	-172554.9126	-167609.5496	7.161695158	0	0	0	0
1260	SNCG	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium"	0.760791743	0.696006173	0	0	19050.44094	19146.99771	3.528203235	0	0	0	0
1261	SNCG	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.760791743	0.696006173	0	0	12374.42139	12470.9934	3.528203235	0	0	0	0
1262	SNRNP200	"Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii"	0.134277312	0.119848601	0	0	10111.38446	10261.42262	0.450686102	0	0	0	0
1263	SNRNP27	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Saccharomycodes,Saccharomycodes ludwigii"	0.461578214	0.452604518	0	0	-217004.8753	-207591.1189	5.817270699	0	0	0	0
1265	SNUPN	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum"	0.55229425	0.537117784	0	0	112601.3584	112884.3642	2.388952742	0	0	0	0
1266	SNX16	"Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella"	0.403210385	0.338106063	0	0	-117324.7452	-116293.0437	7.084506984	0	0	0	0
1270	SORBS2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.037099817	0.021051481	0	0	588.1178057	633.0661437	1.07317502	0	0	0	0
1272	SP100	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,[Clostridium] scindens"	0.164248857	0.105599654	0	0	-162923.014	-162278.8596	0.759821182	0	0	0	0
1274	SP5	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola dorei"	0.10915361	0.078955427	0	0	-14116.71795	-13649.98932	7.291358384	0	0	0	0
1277	SPINK4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.856252196	0.837618222	0	0	-22005.65672	-20976.38649	1.978416379	0	0	0	0
1278	SPINT1	"Viruses,Artverviricota,Revtraviricetes,Ortervirales,Retroviridae,Lentivirus,Human immunodeficiency virus 1"	0.467570515	0.323370862	0	0	74363.5673	74802.03448	0.508023663	0	0	0	0
1279	SPRED1	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae"	0.288855375	0.238950489	0	0	-311491.5316	-300500.6985	5.174025531	0	0	0	0
1280	SPRED2	"Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter"	0.513034579	0.459911078	0	0	-254247.5849	-247386.8468	3.091659008	0	0	0	0
1281	SPRR2F	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Blautia"	0.261069749	0.236021266	0	0	-53.45912395	-52.24726073	0.005240156	0	0	0	0
1282	SPRY2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides caccae"	0.270670208	0.160582692	0	0	-2406456.076	-2404082.515	7.089908915	0	0	0	0
1289	SSBP2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,Phocaeicola coprophilus"	0.578417856	0.556611883	0	0	-6147.881296	-5799.681658	1.929284605	0	0	0	0
1290	SSH1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus"	0.123755385	0.109151308	0	0	45715.02907	49498.17047	6.759093874	0	0	0	0
1293	ST13	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.204299804	0.163142897	0	0	-85071.78832	-83204.50894	0.547677041	0	0	0	0
1294	ST20-MTHFS	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.760226686	0.747824618	0	0	484581.686	485518.0815	1.787883861	0	0	0	0
1295	ST20-MTHFS	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.760226686	0.747824618	0	0	283038.0096	283302.3545	1.787883861	0	0	0	0
1296	ST7	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.289982859	0.27814924	0	0	620316.3374	635220.5243	4.371429926	0	0	0	0
1299	STEAP4	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium"	0.568879938	0.538625898	0	0	44145.48987	44278.59202	4.863580316	0	0	0	0
1300	STEAP4	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.568879938	0.538625898	0	0	38283.37161	38416.49477	4.863580316	0	0	0	0
1301	STIP1	"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans"	0.16730517	0.124234748	0	0	-18089.9314	-16720.0559	0.470342487	0	0	0	0
1307	SUGCT	"Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii"	0.465467127	0.334561117	0	0	-81628.13745	-79635.25786	5.875271484	0	0	0	0
1308	SULF1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium"	0.312319354	0.30085801	0	0	-3761.572779	-3653.53424	3.947750212	0	0	0	0
1309	SULF1	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Faecalibacterium,Faecalibacterium prausnitzii"	0.312319354	0.30085801	0	0	-7909.902277	-7801.846686	3.947750212	0	0	0	0
1310	SULT2A1	"Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae"	0.354585095	0.34382818	0	0	-41781.01349	-38516.47681	4.8445102	0	0	0	0
1311	SULT2A1	"Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Faecalibacillus,Faecalibacillus intestinalis"	0.354585095	0.34382818	0	0	-24556.53711	-23324.96898	4.8445102	0	0	0	0
1314	SUSD2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.74676886	0.713942601	0	0	-358244.4139	-356896.3677	2.556276208	0	0	0	0
1315	SUSD2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoclostridium,[Clostridium] scindens"	0.74676886	0.713942601	0	0	4713881.651	4716125.359	2.556276208	0	0	0	0
1316	SUSD2	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.74676886	0.713942601	0	0	1667619.833	1676617.391	2.556276208	0	0	0	0
1320	SYNPO	"Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales"	0.303293659	0.241087735	0	0	-1599.598077	-1572.824056	0.655609314	0	0	0	0
1323	SYTL4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.87485935	0.818248103	0	0	990923.2289	991704.0288	1.490801281	0	0	0	0
1324	SYTL4	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron"	0.87485935	0.818248103	0	0	499285.5284	499505.9486	1.490801281	0	0	0	0
1329	TAF8	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.445732125	0.426943384	0	0	-135294.3319	-133061.3203	4.234420466	0	0	0	0
1332	TARSL2	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.534758159	0.527004128	0	0	-154362.7101	-152403.1697	3.715841777	0	0	0	0
1333	TARSL2	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.534758159	0.527004128	0	0	-797993.4031	-784914.4157	3.715841777	0	0	0	0
1336	TBC1D7	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.344077886	0.321843238	0	0	-274703.2117	-258639.9342	4.602225742	0	0	0	0
1337	TBPL1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.298610777	0.286920957	0	0	32407.05639	34643.77871	4.325827692	0	0	0	0
1340	TCERG1	"Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia pickettii"	0.508901039	0.483499368	0	0	112868.7164	113006.0336	0.391663641	0	0	0	0
1341	TEFM	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis"	0.264612768	0.252356314	0	0	-24735.649	-24515.9336	5.193025455	0	0	0	0
1344	TFPI	"Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus parainfluenzae"	0.13026916	0.115773646	0	0	64678.35731	67433.72192	6.885463574	0	0	0	0
1345	TFRC	"Archaea,Euryarchaeota,Methanomicrobia"	0.356453755	0.298994269	0	0	972946.0124	977301.3136	0.689896308	0	0	0	0
1348	TGOLN2	"Bacteria,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter junii"	0.295546034	0.204227927	0	0	84640.12123	85090.00289	0.583940504	0	0	0	0
1349	TGOLN2	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.295546034	0.204227927	0	0	-75893.35358	-73871.42846	0.583940504	0	0	0	0
1352	THNSL1	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.512221003	0.427797715	0	0	-29352.98748	-29056.82286	0.569274158	0	0	0	0
1355	TIGD2	"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus puulaauensis"	0.177317272	0.103863457	0	0	-2362919.03	-2297197.939	7.847560989	0	0	0	0
1359	TJP3	"Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides salyersiae"	0.023374044	0.007096945	0	0	18317.97577	19742.30017	2.700921166	0	0	0	0
1361	TLR2	"Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus"	0.2889078	0.277056263	0	0	-42126.3876	-41926.76802	4.474205432	0	0	0	0
1362	TM7SF3	"Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae"	0.437197338	0.427817294	0	0	1073231.503	1087638.194	4.093052773	0	0	0	0
